Customer ID,Churn,Churn Category,Churn Reason,Churn Score,Customer Status,Satisfaction Score
5268-DSMNQ,0,Not Churned,Not Churned,50,Stayed,5
2737-WFVYW,1,Dissatisfaction,Product dissatisfaction,74,Churned,1
6368-TZZDT,0,Not Churned,Not Churned,31,Stayed,4
8593-WHYHV,1,Other,Don't know,67,Churned,1
5197-PYEPU,0,Not Churned,Not Churned,63,Stayed,3
6663-JOCQO,0,Not Churned,Not Churned,43,Stayed,3
2279-AXJJK,0,Not Churned,Not Churned,45,Stayed,3
5313-FPXWG,0,Not Churned,Not Churned,75,Stayed,5
4013-TLDHQ,1,Competitor,Competitor had better devices,72,Churned,1
4827-USJHP,0,Not Churned,Not Churned,24,Stayed,4
6394-HHHZM,0,Not Churned,Not Churned,23,Joined,4
9560-BBZXK,0,Not Churned,Not Churned,54,Stayed,4
7739-LAXOG,1,Competitor,Competitor offered more data,80,Churned,1
8092-NLTGF,0,Not Churned,Not Churned,35,Stayed,5
1768-ZAIFU,1,Competitor,Competitor made better offer,67,Churned,1
3865-ZFZIB,0,Not Churned,Not Churned,21,Stayed,5
6097-EQISJ,1,Competitor,Competitor had better devices,82,Churned,1
6917-FIJHC,0,Not Churned,Not Churned,20,Stayed,4
3569-EDBPQ,0,Not Churned,Not Churned,31,Stayed,3
1042-HFUCW,0,Not Churned,Not Churned,50,Stayed,5
9465-RWMXL,1,Competitor,Competitor made better offer,90,Churned,3
7921-BEPCI,0,Not Churned,Not Churned,59,Stayed,3
9170-GYZJC,1,Price,Price too high,84,Churned,1
3976-BWUCK,1,Competitor,Competitor made better offer,94,Churned,3
3058-HJCUY,1,Competitor,Competitor had better devices,84,Churned,1
8909-BOLNL,0,Not Churned,Not Churned,29,Joined,5
1866-RZZQS,1,Competitor,Competitor had better devices,91,Churned,1
1573-LGXBA,0,Not Churned,Not Churned,51,Stayed,4
7562-UXTPG,0,Not Churned,Not Churned,56,Stayed,4
6845-RGTYS,1,Competitor,Competitor made better offer,80,Churned,1
8098-TDCBU,0,Not Churned,Not Churned,53,Stayed,4
2720-WGKHP,1,Other,Don't know,93,Churned,1
0310-SUCIN,0,Not Churned,Not Churned,28,Stayed,3
0315-LVCRK,0,Not Churned,Not Churned,60,Stayed,4
8250-ZNGGW,0,Not Churned,Not Churned,35,Stayed,4
2172-EJXVF,0,Not Churned,Not Churned,60,Stayed,3
0103-CSITQ,0,Not Churned,Not Churned,65,Stayed,5
0556-FJEGU,0,Not Churned,Not Churned,58,Stayed,4
9227-YBAXE,0,Not Churned,Not Churned,26,Stayed,3
4636-JGAAI,0,Not Churned,Not Churned,70,Stayed,3
1093-YSWCA,0,Not Churned,Not Churned,50,Stayed,3
4558-FANTW,1,Price,Lack of affordable download/upload speed,89,Churned,1
1552-CZCLL,0,Not Churned,Not Churned,53,Stayed,4
0263-FJTQO,0,Not Churned,Not Churned,60,Stayed,4
2826-DXLQO,0,Not Churned,Not Churned,69,Stayed,3
7639-SUPCW,1,Competitor,Competitor made better offer,91,Churned,1
2270-CHBFN,0,Not Churned,Not Churned,20,Stayed,3
1248-DYXUB,0,Not Churned,Not Churned,76,Stayed,5
7361-YPXFS,0,Not Churned,Not Churned,37,Stayed,4
4119-ZYPZY,0,Not Churned,Not Churned,28,Stayed,3
4797-MIWUM,0,Not Churned,Not Churned,42,Stayed,5
7554-AKDQF,0,Not Churned,Not Churned,40,Stayed,4
6223-DHJGV,0,Not Churned,Not Churned,49,Stayed,4
4936-YPJNK,0,Not Churned,Not Churned,65,Stayed,4
6847-KJLTS,0,Not Churned,Not Churned,64,Stayed,5
4811-JBUVU,0,Not Churned,Not Churned,33,Stayed,3
2369-FEVNO,0,Not Churned,Not Churned,52,Joined,3
4824-GUCBY,0,Not Churned,Not Churned,34,Stayed,4
0859-YGKFW,0,Not Churned,Not Churned,63,Stayed,5
0699-NDKJM,0,Not Churned,Not Churned,38,Stayed,3
7049-GKVZY,0,Not Churned,Not Churned,42,Stayed,3
5312-UXESG,0,Not Churned,Not Churned,58,Stayed,4
9581-GVBXT,0,Not Churned,Not Churned,23,Stayed,4
6211-WWLTF,0,Not Churned,Not Churned,39,Stayed,3
0297-RBCSG,0,Not Churned,Not Churned,39,Stayed,4
8713-IGZSO,0,Not Churned,Not Churned,57,Joined,3
9169-BSVIN,0,Not Churned,Not Churned,40,Stayed,5
7905-TVXTA,0,Not Churned,Not Churned,35,Stayed,4
3675-YDUPJ,0,Not Churned,Not Churned,58,Stayed,4
6338-AVWCY,1,Competitor,Competitor made better offer,75,Churned,3
9103-CXVOK,0,Not Churned,Not Churned,27,Joined,4
1833-TCXKK,0,Not Churned,Not Churned,27,Stayed,5
4077-CROMM,1,Dissatisfaction,Product dissatisfaction,68,Churned,1
6616-AALSR,0,Not Churned,Not Churned,76,Stayed,3
9895-VFOXH,0,Not Churned,Not Churned,61,Joined,5
1431-AIDJQ,0,Not Churned,Not Churned,32,Stayed,4
6284-KMNUF,0,Not Churned,Not Churned,25,Stayed,3
2251-PYLPB,0,Not Churned,Not Churned,55,Stayed,3
7892-POOKP,1,Other,Moved,84,Churned,3
6231-WFGFH,0,Not Churned,Not Churned,34,Stayed,4
6849-OYAMU,1,Competitor,Competitor offered more data,71,Churned,2
3021-VLNRJ,0,Not Churned,Not Churned,34,Stayed,4
6408-WHTEF,0,Not Churned,Not Churned,52,Stayed,3
0329-GTIAJ,1,Price,Price too high,86,Churned,3
9565-DJPIB,1,Competitor,Competitor had better devices,87,Churned,1
8816-VXNZD,1,Dissatisfaction,Lack of self-service on Website,83,Churned,2
9385-EHGDO,0,Not Churned,Not Churned,46,Stayed,3
1166-PQLGG,0,Not Churned,Not Churned,68,Stayed,3
1469-LBJQJ,0,Not Churned,Not Churned,20,Stayed,4
1043-YCUTE,1,Dissatisfaction,Service dissatisfaction,79,Churned,3
4471-KXAUH,1,Attitude,Attitude of service provider,91,Churned,3
1964-SVLEA,0,Not Churned,Not Churned,80,Stayed,4
9483-GCPWE,0,Not Churned,Not Churned,20,Stayed,4
5144-TVGLP,0,Not Churned,Not Churned,71,Stayed,3
8640-SDGKB,1,Attitude,Attitude of support person,69,Churned,2
4890-VMUAV,0,Not Churned,Not Churned,36,Stayed,3
9753-OYLBX,0,Not Churned,Not Churned,54,Joined,5
8722-PRFDV,0,Not Churned,Not Churned,27,Stayed,3
4001-TSBTV,0,Not Churned,Not Churned,49,Stayed,3
7789-CRUVC,0,Not Churned,Not Churned,76,Stayed,3
9479-HYNYL,0,Not Churned,Not Churned,24,Stayed,5
8008-HAWED,1,Competitor,Competitor had better devices,82,Churned,1
9903-LYSAB,0,Not Churned,Not Churned,73,Stayed,4
8033-VCZGH,0,Not Churned,Not Churned,42,Stayed,3
8540-ZQGEA,0,Not Churned,Not Churned,40,Stayed,5
4002-BQWPQ,0,Not Churned,Not Churned,61,Stayed,3
3669-WHAFY,0,Not Churned,Not Churned,24,Stayed,3
8148-NLEGT,0,Not Churned,Not Churned,24,Stayed,5
4830-FAXFM,0,Not Churned,Not Churned,35,Stayed,4
4962-CHQPW,0,Not Churned,Not Churned,26,Stayed,4
9788-YTFGE,0,Not Churned,Not Churned,38,Stayed,3
3001-UNBTL,0,Not Churned,Not Churned,58,Stayed,4
6376-GAHQE,1,Other,Don't know,65,Churned,2
5222-IMUKT,0,Not Churned,Not Churned,80,Stayed,4
7762-URZQH,1,Dissatisfaction,Product dissatisfaction,83,Churned,2
6141-OOXUQ,1,Dissatisfaction,Service dissatisfaction,69,Churned,2
2692-AQCPF,0,Not Churned,Not Churned,69,Stayed,3
4879-GZLFH,0,Not Churned,Not Churned,33,Stayed,5
8775-ERLNB,0,Not Churned,Not Churned,47,Joined,5
5855-EIBDE,0,Not Churned,Not Churned,57,Stayed,4
4441-NIHPT,1,Competitor,Competitor had better devices,90,Churned,1
2123-VSCOT,0,Not Churned,Not Churned,52,Stayed,5
7072-MBHEV,0,Not Churned,Not Churned,50,Stayed,5
2050-ONYDQ,0,Not Churned,Not Churned,72,Stayed,3
3315-TOTBP,1,Dissatisfaction,Lack of self-service on Website,74,Churned,1
7945-HLKEA,0,Not Churned,Not Churned,25,Stayed,3
0928-JMXNP,0,Not Churned,Not Churned,46,Stayed,4
3714-NTNFO,0,Not Churned,Not Churned,71,Stayed,5
6923-EFPNL,1,Competitor,Competitor had better devices,83,Churned,1
2138-VFAPZ,0,Not Churned,Not Churned,68,Stayed,4
4706-AXVKM,1,Price,Extra data charges,67,Churned,2
5453-YBTWV,0,Not Churned,Not Churned,62,Stayed,3
0611-DFXKO,1,Dissatisfaction,Service dissatisfaction,78,Churned,2
0639-TSIQW,1,Competitor,Competitor offered more data,70,Churned,1
3787-TRIAL,0,Not Churned,Not Churned,44,Stayed,5
6837-BJYDQ,0,Not Churned,Not Churned,33,Joined,5
1862-QRWPE,0,Not Churned,Not Churned,25,Stayed,5
3221-CJMSG,0,Not Churned,Not Churned,23,Stayed,5
2612-PHGOX,0,Not Churned,Not Churned,26,Stayed,4
2266-SJNAT,0,Not Churned,Not Churned,46,Stayed,4
0511-JTEOY,1,Competitor,Competitor made better offer,91,Churned,2
8111-BKVDS,0,Not Churned,Not Churned,26,Stayed,5
2338-BQEZT,0,Not Churned,Not Churned,44,Stayed,3
7979-CORPM,1,Other,Don't know,67,Churned,2
8231-BSWXX,0,Not Churned,Not Churned,38,Stayed,4
2234-XADUH,0,Not Churned,Not Churned,71,Stayed,4
7351-MHQVU,0,Not Churned,Not Churned,79,Stayed,3
1696-HXOWK,0,Not Churned,Not Churned,65,Stayed,3
8966-OIQHG,0,Not Churned,Not Churned,59,Stayed,4
9297-FVVDH,0,Not Churned,Not Churned,41,Stayed,3
2466-NEJOJ,0,Not Churned,Not Churned,38,Stayed,4
5605-IYGFG,0,Not Churned,Not Churned,51,Stayed,3
0480-BIXDE,0,Not Churned,Not Churned,66,Stayed,5
2720-FVBQP,0,Not Churned,Not Churned,30,Stayed,3
8614-VGMMV,1,Competitor,Competitor had better devices,86,Churned,1
6115-ZTBFQ,0,Not Churned,Not Churned,25,Stayed,3
3629-ZNKXA,0,Not Churned,Not Churned,53,Stayed,4
9691-HKOVS,0,Not Churned,Not Churned,77,Stayed,3
0080-OROZO,0,Not Churned,Not Churned,36,Stayed,3
5276-KQWHG,1,Price,Extra data charges,74,Churned,3
5130-YPIRV,0,Not Churned,Not Churned,48,Stayed,4
6461-PPAXN,0,Not Churned,Not Churned,30,Stayed,4
7018-FPXHH,0,Not Churned,Not Churned,72,Stayed,3
0269-XFESX,0,Not Churned,Not Churned,30,Stayed,5
3750-CKVKH,1,Other,Don't know,71,Churned,2
8020-BWHYL,1,Competitor,Competitor offered more data,91,Churned,3
0570-BFQHT,0,Not Churned,Not Churned,26,Stayed,3
8559-WNQZS,0,Not Churned,Not Churned,27,Joined,3
4608-LCIMN,0,Not Churned,Not Churned,63,Stayed,3
5921-NGYRH,0,Not Churned,Not Churned,50,Stayed,3
7621-VPNET,0,Not Churned,Not Churned,25,Stayed,3
7218-HKQFK,1,Other,Don't know,72,Churned,2
6522-YRBXD,0,Not Churned,Not Churned,69,Stayed,3
4958-GZWIY,1,Other,Don't know,91,Churned,2
1724-IQWNM,0,Not Churned,Not Churned,46,Joined,3
2982-VPSGI,1,Competitor,Competitor made better offer,67,Churned,1
5564-NEMQO,1,Dissatisfaction,Network reliability,67,Churned,2
6849-WLEYG,1,Attitude,Attitude of support person,92,Churned,3
8727-JQFHV,0,Not Churned,Not Churned,68,Stayed,3
9950-MTGYX,0,Not Churned,Not Churned,73,Stayed,3
1383-EZRWL,1,Other,Moved,89,Churned,2
6772-KSATR,1,Dissatisfaction,Service dissatisfaction,83,Churned,1
5277-ZLOOR,1,Dissatisfaction,Network reliability,86,Churned,3
6704-UTUKK,0,Not Churned,Not Churned,37,Stayed,4
9313-CDOGY,0,Not Churned,Not Churned,34,Stayed,3
7980-MHFLQ,0,Not Churned,Not Churned,67,Stayed,3
8626-XHBIE,0,Not Churned,Not Churned,79,Stayed,3
6599-RCLCJ,1,Competitor,Competitor made better offer,90,Churned,2
5495-GPSRW,0,Not Churned,Not Churned,56,Stayed,5
7136-RVDTZ,1,Attitude,Attitude of service provider,90,Churned,2
6024-RUGGH,0,Not Churned,Not Churned,62,Stayed,3
2817-NTQDO,1,Dissatisfaction,Poor expertise of online support,74,Churned,3
3571-DPYUH,0,Not Churned,Not Churned,49,Stayed,4
8999-XXGNS,0,Not Churned,Not Churned,53,Stayed,5
5948-UJZLF,0,Not Churned,Not Churned,57,Joined,5
9462-MJUAW,1,Competitor,Competitor had better devices,92,Churned,1
9565-FLVCG,0,Not Churned,Not Churned,74,Stayed,3
9524-EGPJC,1,Competitor,Competitor offered higher download speeds,80,Churned,1
9451-WLYRI,0,Not Churned,Not Churned,74,Stayed,5
3648-GZPHF,0,Not Churned,Not Churned,45,Stayed,5
9090-SGQXL,1,Competitor,Competitor offered more data,79,Churned,3
8022-BECSI,0,Not Churned,Not Churned,37,Stayed,5
8751-EDEKA,0,Not Churned,Not Churned,55,Stayed,4
0397-GZBBC,1,Price,Price too high,85,Churned,2
4110-PFEUZ,1,Competitor,Competitor had better devices,73,Churned,1
9206-GVPEQ,1,Dissatisfaction,Network reliability,88,Churned,1
3338-CVVEH,0,Not Churned,Not Churned,25,Stayed,5
0516-QREYC,0,Not Churned,Not Churned,71,Stayed,5
6974-DAFLI,0,Not Churned,Not Churned,28,Stayed,3
3511-BFTJW,0,Not Churned,Not Churned,58,Stayed,4
0266-CLZKZ,0,Not Churned,Not Churned,59,Stayed,5
6797-UCJHZ,0,Not Churned,Not Churned,27,Stayed,3
8809-RIHDD,1,Price,Lack of affordable download/upload speed,83,Churned,3
6077-BDPXA,0,Not Churned,Not Churned,26,Joined,3
7036-TYDEC,0,Not Churned,Not Churned,63,Stayed,5
5707-ORNDZ,1,Dissatisfaction,Network reliability,79,Churned,1
5930-GBIWP,0,Not Churned,Not Churned,45,Stayed,4
1399-OUPJN,0,Not Churned,Not Churned,80,Stayed,5
6987-XQSJT,1,Attitude,Attitude of support person,78,Churned,1
3055-OYMSE,0,Not Churned,Not Churned,45,Stayed,3
3160-TYXLT,0,Not Churned,Not Churned,63,Stayed,3
4091-TVOCN,0,Not Churned,Not Churned,69,Stayed,3
2293-IJWPS,0,Not Churned,Not Churned,31,Stayed,3
3892-NXAZG,0,Not Churned,Not Churned,72,Stayed,4
4706-DGAHW,0,Not Churned,Not Churned,44,Joined,3
0654-PQKDW,0,Not Churned,Not Churned,24,Stayed,3
8107-RZLNV,0,Not Churned,Not Churned,62,Stayed,5
8200-KLNYW,0,Not Churned,Not Churned,36,Stayed,4
2208-NQBCT,0,Not Churned,Not Churned,72,Stayed,3
6416-TVAIH,1,Competitor,Competitor offered more data,89,Churned,3
5863-OOKCL,0,Not Churned,Not Churned,62,Stayed,3
5294-IMHHT,0,Not Churned,Not Churned,41,Stayed,3
6603-QWSPR,0,Not Churned,Not Churned,24,Stayed,4
3570-YUEKJ,0,Not Churned,Not Churned,43,Stayed,5
4625-XMOYM,0,Not Churned,Not Churned,36,Stayed,4
7016-NVRIC,0,Not Churned,Not Churned,55,Stayed,3
5119-KEPFY,0,Not Churned,Not Churned,64,Stayed,5
9518-IMLHK,0,Not Churned,Not Churned,77,Stayed,4
2351-BKRZW,0,Not Churned,Not Churned,23,Stayed,3
7579-KKLOE,0,Not Churned,Not Churned,30,Stayed,3
2200-DSAAL,0,Not Churned,Not Churned,70,Stayed,3
2359-QWQUL,1,Competitor,Competitor made better offer,68,Churned,2
3640-PHQXK,1,Dissatisfaction,Service dissatisfaction,85,Churned,2
9558-IHEZX,0,Not Churned,Not Churned,32,Stayed,3
5590-BYNII,1,Other,Don't know,91,Churned,2
0314-TKOSI,0,Not Churned,Not Churned,42,Stayed,4
9330-VOFSZ,0,Not Churned,Not Churned,79,Stayed,5
1104-FEJAM,0,Not Churned,Not Churned,48,Stayed,3
5220-AGAAX,0,Not Churned,Not Churned,57,Stayed,4
6925-BAYGL,0,Not Churned,Not Churned,70,Stayed,3
6181-AXXYF,0,Not Churned,Not Churned,71,Stayed,4
9150-HEPMB,0,Not Churned,Not Churned,63,Stayed,3
1309-XGFSN,0,Not Churned,Not Churned,76,Stayed,3
4282-YMKNA,1,Competitor,Competitor made better offer,82,Churned,2
6646-VRFOL,1,Competitor,Competitor had better devices,87,Churned,1
3801-HMYNL,1,Competitor,Competitor had better devices,68,Churned,1
7786-WBJYI,1,Competitor,Competitor made better offer,89,Churned,2
1862-SKORY,1,Competitor,Competitor offered higher download speeds,91,Churned,3
4355-HBJHH,1,Price,Price too high,77,Churned,1
7234-FECYN,1,Attitude,Attitude of support person,68,Churned,3
3838-OZURD,1,Competitor,Competitor had better devices,96,Churned,1
9747-DDZOS,1,Dissatisfaction,Network reliability,74,Churned,2
7395-XWZOY,0,Not Churned,Not Churned,68,Stayed,3
4747-LCAQL,0,Not Churned,Not Churned,52,Stayed,4
1803-BGNBD,0,Not Churned,Not Churned,63,Stayed,3
3824-RHKVR,0,Not Churned,Not Churned,28,Stayed,4
2886-KEFUM,1,Attitude,Attitude of support person,96,Churned,3
3850-OKINF,0,Not Churned,Not Churned,62,Stayed,3
7919-ZODZZ,0,Not Churned,Not Churned,78,Stayed,4
5307-DZCVC,1,Price,Extra data charges,74,Churned,3
5949-HGVJL,0,Not Churned,Not Churned,46,Stayed,5
0343-QLUZP,0,Not Churned,Not Churned,32,Stayed,3
2391-IPLOP,0,Not Churned,Not Churned,27,Stayed,4
9547-ITEFG,0,Not Churned,Not Churned,32,Stayed,5
9297-EONCV,0,Not Churned,Not Churned,52,Stayed,3
6258-PVZWJ,0,Not Churned,Not Churned,69,Stayed,4
8970-ANWXO,0,Not Churned,Not Churned,28,Stayed,3
3329-WDIOK,1,Dissatisfaction,Poor expertise of online support,83,Churned,1
6339-TBELP,0,Not Churned,Not Churned,30,Stayed,5
2229-VWQJH,0,Not Churned,Not Churned,66,Stayed,5
6999-CHVCF,0,Not Churned,Not Churned,62,Stayed,3
7781-HVGMK,0,Not Churned,Not Churned,27,Stayed,3
5510-BOIUJ,1,Attitude,Attitude of service provider,80,Churned,3
7586-ZATGZ,0,Not Churned,Not Churned,37,Stayed,4
1260-TTRXI,1,Price,Long distance charges,87,Churned,2
5245-VDBUR,0,Not Churned,Not Churned,47,Stayed,4
7554-NEWDD,0,Not Churned,Not Churned,8,Stayed,5
8224-DWCKX,0,Not Churned,Not Churned,38,Stayed,4
1407-DIGZV,0,Not Churned,Not Churned,30,Joined,5
1266-NZYUI,0,Not Churned,Not Churned,32,Stayed,3
5908-QMGOE,1,Competitor,Competitor had better devices,80,Churned,1
5980-NOPLP,1,Competitor,Competitor offered higher download speeds,87,Churned,2
4717-GHADL,0,Not Churned,Not Churned,39,Stayed,4
6185-TASNN,0,Not Churned,Not Churned,65,Joined,4
9101-NTIXF,0,Not Churned,Not Churned,56,Joined,5
7551-JOHTI,1,Attitude,Attitude of support person,77,Churned,2
8746-BFOAJ,0,Not Churned,Not Churned,62,Stayed,4
8404-VLQFB,0,Not Churned,Not Churned,59,Stayed,3
0689-NKYLF,1,Attitude,Attitude of support person,86,Churned,2
8513-OLYGY,0,Not Churned,Not Churned,41,Stayed,3
2878-DHMIN,0,Not Churned,Not Churned,30,Stayed,3
9617-INGJY,0,Not Churned,Not Churned,61,Joined,3
7190-XHTWJ,0,Not Churned,Not Churned,32,Stayed,5
6259-WJQLC,0,Not Churned,Not Churned,50,Stayed,4
8016-ZMGMO,0,Not Churned,Not Churned,37,Stayed,5
8681-ICONS,0,Not Churned,Not Churned,72,Stayed,3
8350-NYMVI,0,Not Churned,Not Churned,42,Stayed,3
3262-EIDHV,0,Not Churned,Not Churned,49,Stayed,4
6265-SXWBU,0,Not Churned,Not Churned,74,Stayed,4
5035-BVCXS,0,Not Churned,Not Churned,70,Stayed,4
4647-XXZAM,0,Not Churned,Not Churned,51,Stayed,4
1550-EENBN,0,Not Churned,Not Churned,78,Stayed,4
5889-JTMUL,1,Price,Price too high,92,Churned,3
4827-DPADN,0,Not Churned,Not Churned,61,Stayed,3
3428-XZMAZ,1,Price,Long distance charges,91,Churned,2
9782-LGXMC,0,Not Churned,Not Churned,39,Stayed,3
7310-EGVHZ,0,Not Churned,Not Churned,77,Joined,5
8988-ECPJR,1,Dissatisfaction,Product dissatisfaction,66,Churned,1
2812-SFXMJ,0,Not Churned,Not Churned,27,Joined,3
1568-BEKZM,0,Not Churned,Not Churned,47,Stayed,3
6680-NENYN,1,Competitor,Competitor made better offer,91,Churned,1
9402-ORRAH,0,Not Churned,Not Churned,41,Stayed,3
4568-TTZRT,0,Not Churned,Not Churned,21,Stayed,5
5159-YFPKQ,1,Competitor,Competitor had better devices,91,Churned,1
7410-YTJIK,1,Competitor,Competitor had better devices,75,Churned,1
4024-CSNBY,0,Not Churned,Not Churned,51,Stayed,4
7113-HIPFI,0,Not Churned,Not Churned,53,Stayed,3
1162-ECVII,0,Not Churned,Not Churned,53,Stayed,4
3413-DHLPB,0,Not Churned,Not Churned,53,Stayed,4
9600-NAXZN,1,Competitor,Competitor made better offer,90,Churned,1
5871-DGTXZ,0,Not Churned,Not Churned,38,Stayed,4
9629-NHXFW,0,Not Churned,Not Churned,72,Joined,5
1790-NESIO,0,Not Churned,Not Churned,76,Stayed,5
3398-ZOUAA,1,Attitude,Attitude of support person,67,Churned,2
6194-HBGQN,0,Not Churned,Not Churned,56,Stayed,4
3541-ZNUHK,0,Not Churned,Not Churned,76,Stayed,3
2455-USLMV,0,Not Churned,Not Churned,35,Stayed,3
2581-VKIRT,0,Not Churned,Not Churned,35,Stayed,3
4727-MCYZG,0,Not Churned,Not Churned,35,Joined,5
1084-MNSMJ,0,Not Churned,Not Churned,43,Stayed,3
7833-PKIHD,0,Not Churned,Not Churned,52,Stayed,3
0423-UDIJQ,0,Not Churned,Not Churned,22,Stayed,4
8125-QPFJD,0,Not Churned,Not Churned,65,Stayed,4
2982-IHMFT,1,Competitor,Competitor made better offer,67,Churned,3
3737-XBQDD,0,Not Churned,Not Churned,23,Stayed,4
1587-FKLZB,1,Competitor,Competitor had better devices,96,Churned,1
3143-ILDAL,1,Attitude,Attitude of support person,96,Churned,3
7605-SNLQG,0,Not Churned,Not Churned,44,Stayed,4
9402-ROUMJ,0,Not Churned,Not Churned,64,Stayed,3
9824-QCJPK,0,Not Churned,Not Churned,60,Stayed,3
2761-OCIAX,1,Competitor,Competitor made better offer,81,Churned,2
4116-IQRFR,0,Not Churned,Not Churned,21,Stayed,3
3424-NMNBO,1,Competitor,Competitor made better offer,91,Churned,1
5879-SESNB,0,Not Churned,Not Churned,75,Stayed,3
4415-WNGVR,0,Not Churned,Not Churned,42,Stayed,4
0562-KBDVM,0,Not Churned,Not Churned,26,Stayed,3
9830-ECLEN,0,Not Churned,Not Churned,45,Stayed,4
8332-OSJDW,0,Not Churned,Not Churned,65,Stayed,4
8822-KNBHV,0,Not Churned,Not Churned,58,Stayed,4
3981-QSVQI,0,Not Churned,Not Churned,22,Stayed,4
6502-KUGLL,0,Not Churned,Not Churned,26,Stayed,3
7638-QVMVY,1,Attitude,Attitude of support person,92,Churned,2
5981-ITEMU,1,Competitor,Competitor offered more data,67,Churned,3
1265-BCFEO,0,Not Churned,Not Churned,75,Stayed,5
9605-WGJVW,0,Not Churned,Not Churned,47,Joined,5
7560-QJAVJ,0,Not Churned,Not Churned,38,Stayed,3
5090-EMGTC,0,Not Churned,Not Churned,70,Stayed,3
7271-AJDTL,0,Not Churned,Not Churned,55,Stayed,5
0927-CNGRH,0,Not Churned,Not Churned,21,Joined,4
8884-MRNSU,0,Not Churned,Not Churned,63,Stayed,3
4704-ERYFC,1,Competitor,Competitor offered higher download speeds,85,Churned,1
7354-OIJLX,0,Not Churned,Not Churned,70,Stayed,5
8098-LLAZX,1,Competitor,Competitor made better offer,85,Churned,3
9058-MJLZC,0,Not Churned,Not Churned,42,Stayed,3
0484-JPBRU,0,Not Churned,Not Churned,40,Stayed,4
2585-KTFRE,0,Not Churned,Not Churned,53,Joined,3
0019-EFAEP,0,Not Churned,Not Churned,53,Stayed,3
4892-VLANZ,1,Price,Long distance charges,96,Churned,3
6425-JWTDV,0,Not Churned,Not Churned,46,Stayed,4
7517-LDMPS,0,Not Churned,Not Churned,75,Stayed,5
3982-JGSFD,0,Not Churned,Not Churned,33,Stayed,5
6603-YRDCJ,0,Not Churned,Not Churned,21,Stayed,3
1345-GKDZZ,0,Not Churned,Not Churned,69,Stayed,4
4094-NSEDU,1,Competitor,Competitor made better offer,73,Churned,2
0506-LVNGN,1,Competitor,Competitor had better devices,90,Churned,1
0942-KOWSM,0,Not Churned,Not Churned,46,Stayed,5
2731-GJRDG,0,Not Churned,Not Churned,72,Stayed,3
0093-EXYQL,0,Not Churned,Not Churned,59,Stayed,3
2919-HBCJO,1,Other,Moved,90,Churned,1
0867-MKZVY,1,Price,Price too high,86,Churned,1
4908-XAXAY,0,Not Churned,Not Churned,30,Stayed,4
9743-DQKQW,0,Not Churned,Not Churned,58,Joined,5
8943-URTMR,1,Price,Lack of affordable download/upload speed,91,Churned,2
7798-JVXYM,0,Not Churned,Not Churned,69,Stayed,3
4822-NGOCH,1,Price,Long distance charges,74,Churned,2
2342-CKIAO,0,Not Churned,Not Churned,24,Joined,5
9732-EQMWY,0,Not Churned,Not Churned,59,Stayed,4
4501-VCPFK,0,Not Churned,Not Churned,65,Stayed,5
4074-SJFFA,1,Dissatisfaction,Network reliability,83,Churned,3
0970-QXPXW,0,Not Churned,Not Churned,25,Joined,3
9847-HNVGP,0,Not Churned,Not Churned,76,Stayed,5
2195-ZRVAX,1,Other,Don't know,90,Churned,2
0208-BPQEJ,0,Not Churned,Not Churned,29,Stayed,3
3884-UEBXB,0,Not Churned,Not Churned,39,Stayed,3
1017-FBQMM,0,Not Churned,Not Churned,69,Stayed,4
1624-NALOJ,1,Other,Moved,88,Churned,1
1268-ASBGA,1,Dissatisfaction,Limited range of services,66,Churned,2
2234-EOFPT,0,Not Churned,Not Churned,55,Stayed,3
8205-MQUGY,0,Not Churned,Not Churned,37,Stayed,3
4554-YGZIH,1,Competitor,Competitor made better offer,96,Churned,2
5985-TBABQ,0,Not Churned,Not Churned,66,Stayed,4
0334-ZFJSR,0,Not Churned,Not Churned,68,Stayed,4
9548-LIGTA,0,Not Churned,Not Churned,20,Stayed,3
4464-JCOLN,1,Attitude,Attitude of support person,68,Churned,3
5046-NUHWD,0,Not Churned,Not Churned,50,Stayed,3
2429-AYKKO,0,Not Churned,Not Churned,22,Stayed,5
1591-MQJTP,0,Not Churned,Not Churned,68,Stayed,4
3069-SSVSN,0,Not Churned,Not Churned,55,Joined,3
0244-LGNFY,0,Not Churned,Not Churned,75,Stayed,4
7102-JJVTX,0,Not Churned,Not Churned,46,Stayed,3
3199-XGZCY,0,Not Churned,Not Churned,74,Stayed,4
9705-IOVQQ,0,Not Churned,Not Churned,20,Stayed,5
8993-IZEUX,0,Not Churned,Not Churned,20,Stayed,3
6614-YWYSC,0,Not Churned,Not Churned,78,Stayed,3
