Customer ID,City,State,Country,Zip Code,Latitude,Longitude,Lat Long,Population
3785-NRHYR,Bridgeport,California,United States,93517,38.184583,-119.286558,"38.184583, -119.286558",826
2219-MVUSO,Los Angeles,California,United States,90028,34.099869,-118.326843,"34.099869, -118.326843",30568
8044-BGWPI,Ontario,California,United States,91764,34.074087,-117.605618,"34.074087, -117.605618",49474
5501-TVMGM,Canby,California,United States,96015,41.486953,-120.913975,"41.486953, -120.913975",417
3509-GWQGF,Ducor,California,United States,93218,35.846067,-119.004073,"35.846067, -119.004073",823
3006-XIMLN,Garden Valley,California,United States,95633,38.852544,-120.837669,"38.852544, -120.837669",2536
3549-ZTMNH,San Mateo,California,United States,94402,37.556634,-122.317723,"37.556634, -122.317723",23393
7963-SHNDT,Redwood City,California,United States,94062,37.410567,-122.297152,"37.410567, -122.297152",25569
4521-WFJAI,Sacramento,California,United States,95825,38.590035,-121.412455,"38.590035, -121.412455",30715
0952-KMEEH,Mountain View,California,United States,94043,37.419725,-122.062947,"37.419725, -122.062947",27822
7181-BQYBV,Garden Grove,California,United States,92845,33.782955,-118.026456,"33.782955, -118.026456",15878
6243-OZGFH,Vista,California,United States,92084,33.22784,-117.200024,"33.22784, -117.200024",44692
0306-JAELE,Fallbrook,California,United States,92028,33.362575,-117.299644,"33.362575, -117.299644",42239
2439-QKJUL,Saratoga,California,United States,95070,37.257772,-122.051824,"37.257772, -122.051824",30589
3566-CAAYU,Cayucos,California,United States,93430,35.511833,-120.918713,"35.511833, -120.918713",3220
4360-QRAVE,Farmington,California,United States,95230,37.956963,-120.863055,"37.956963, -120.863055",596
9283-LZQOH,Antelope,California,United States,95843,38.715498,-121.363411,"38.715498, -121.363411",36432
0613-WUXUM,Soquel,California,United States,95073,37.023669,-121.946461,"37.023669, -121.946461",9823
6176-YJWAS,Potter Valley,California,United States,95469,39.408634,-123.045516,"39.408634, -123.045516",1884
9907-SWKKF,Twain,California,United States,95984,40.022184,-121.062384,"40.022184, -121.062384",73
8779-YIQQA,Pico Rivera,California,United States,90660,33.989524,-118.089299,"33.989524, -118.089299",63288
2897-DOVND,Winterhaven,California,United States,92283,32.852947,-114.850784,"32.852947, -114.850784",3663
1635-FJFCC,Acton,California,United States,93510,34.501452,-118.207862,"34.501452, -118.207862",7831
6734-PSBAW,Santa Fe Springs,California,United States,90670,33.933565,-118.062611,"33.933565, -118.062611",16271
1133-KXCGE,Palmdale,California,United States,93552,34.557711,-118.029441,"34.557711, -118.029441",25370
8999-BOHSE,Gilroy,California,United States,95020,37.03889,-121.528955,"37.03889, -121.528955",49968
8263-JQAIK,Palmdale,California,United States,93591,34.598221,-117.79593,"34.598221, -117.79593",6787
9300-RENDD,Cedar Glen,California,United States,92321,34.255203,-117.175654,"34.255203, -117.175654",455
1389-WNUIB,San Diego,California,United States,92154,32.578103,-117.012975,"32.578103, -117.012975",68776
7881-EVUAD,Oroville,California,United States,95966,39.473896,-121.415927,"39.473896, -121.415927",28382
0487-CRLZF,Poway,California,United States,92064,32.984395,-117.013454,"32.984395, -117.013454",47969
5312-IRCFR,Nice,California,United States,95464,39.12334,-122.838198,"39.12334, -122.838198",2223
2430-RRYUW,Tecate,California,United States,91980,32.587557,-116.636816,"32.587557, -116.636816",91
2478-EEWWM,Glenn,California,United States,95943,39.597975,-122.032248,"39.597975, -122.032248",1454
1518-VOWAV,Fallbrook,California,United States,92028,33.362575,-117.299644,"33.362575, -117.299644",42239
5202-IVJNU,Crockett,California,United States,94525,38.049292,-122.228415,"38.049292, -122.228415",3193
9971-ZWPBF,Orinda,California,United States,94563,37.873916,-122.20522,"37.873916, -122.20522",17964
8480-PPONV,Guerneville,California,United States,95446,38.52576,-123.013347,"38.52576, -123.013347",4913
5043-TRZWM,Los Angeles,California,United States,90022,34.02381,-118.156582,"34.02381, -118.156582",68701
9860-LISIZ,Palm Springs,California,United States,92264,33.745746,-116.514215,"33.745746, -116.514215",18884
1024-KPRBB,San Diego,California,United States,92101,32.72523,-117.171346,"32.72523, -117.171346",27505
6169-PGNCD,Westwood,California,United States,96137,40.271535,-121.018087,"40.271535, -121.018087",4158
0871-OPBXW,Escondido,California,United States,92027,33.141265,-116.967221,"33.141265, -116.967221",48690
8543-MSDMF,Coachella,California,United States,92236,33.680031,-116.171678,"33.680031, -116.171678",23170
3518-FSTWG,Paradise,California,United States,95969,39.69676,-121.644379,"39.69676, -121.644379",28318
2774-LVQUS,Temecula,California,United States,92592,33.507255,-117.029473,"33.507255, -117.029473",46171
2845-HSJCY,Fallbrook,California,United States,92028,33.362575,-117.299644,"33.362575, -117.299644",42239
8270-RKSAP,Anaheim,California,United States,92801,33.844983,-117.952151,"33.844983, -117.952151",60553
2809-ZMYOQ,Camptonville,California,United States,95922,39.432127,-121.099287,"39.432127, -121.099287",632
3351-NQLDI,Travis Afb,California,United States,94535,38.265899,-121.939461,"38.265899, -121.939461",9978
0744-GKNGE,Inglewood,California,United States,90305,33.958134,-118.330905,"33.958134, -118.330905",13779
2001-MCUUW,Corona,California,United States,92879,33.893823,-117.531446,"33.893823, -117.531446",44875
9767-FFLEM,Westmorland,California,United States,92281,33.03679,-115.60503,"33.03679, -115.60503",2388
8985-OOPOS,Occidental,California,United States,95465,38.415003,-122.998726,"38.415003, -122.998726",1880
4182-BGSIQ,Durham,California,United States,95938,39.607831,-121.777959,"39.607831, -121.777959",3524
3969-GYXEL,Berkeley,California,United States,94708,37.897743,-122.263124,"37.897743, -122.263124",10737
4853-RULSV,Miramonte,California,United States,93641,36.696759,-119.024051,"36.696759, -119.024051",571
8728-SKJLR,Olancha,California,United States,93549,36.296851,-117.865469,"36.296851, -117.865469",318
0851-DFJKB,Concord,California,United States,94518,37.950248,-122.022455,"37.950248, -122.022455",27394
4116-TZAQJ,Culver City,California,United States,90230,33.993991,-118.39704,"33.993991, -118.39704",31963
9730-DRTMJ,Coarsegold,California,United States,93614,37.212191,-119.749323,"37.212191, -119.749323",9395
2139-FQHLM,Corona,California,United States,92879,33.893823,-117.531446,"33.893823, -117.531446",44875
0618-XWMSS,Wasco,California,United States,93280,35.652242,-119.4464,"35.652242, -119.4464",22760
7758-UJWYS,Millbrae,California,United States,94030,37.601248,-122.403099,"37.601248, -122.403099",20350
6953-PBDIN,Fort Bidwell,California,United States,96112,41.932207,-120.135941,"41.932207, -120.135941",231
3878-AVSOQ,La Jolla,California,United States,92037,32.853743,-117.25034,"32.853743, -117.25034",42617
3346-BRMIS,Bonsall,California,United States,92003,33.290907,-117.202895,"33.290907, -117.202895",3849
6791-YBNAK,Manteca,California,United States,95337,37.750822,-121.238423,"37.750822, -121.238423",19867
1403-GYAFU,Irvine,California,United States,92604,33.688546,-117.788091,"33.688546, -117.788091",27369
3886-CERTZ,Fullerton,California,United States,92831,33.879983,-117.895482,"33.879983, -117.895482",34592
9261-WDCAF,Bonita,California,United States,91902,32.67117,-117.00232,"32.67117, -117.00232",17389
8184-WMOFI,Fresno,California,United States,93702,36.739385,-119.753649,"36.739385, -119.753649",47999
9114-VEPUF,Redwood City,California,United States,94065,37.527497,-122.230941,"37.527497, -122.230941",10658
7929-SKFGK,Mentone,California,United States,92359,34.103578,-117.04054,"34.103578, -117.04054",7324
7493-TPUWZ,Diamond Springs,California,United States,95619,38.683605,-120.811852,"38.683605, -120.811852",4426
8709-KRDVL,Scott Bar,California,United States,96085,41.737962,-123.07557,"41.737962, -123.07557",88
4299-OPXEJ,Inglewood,California,United States,90301,33.956445,-118.358634,"33.956445, -118.358634",37527
5520-FVEWJ,Santa Rosa,California,United States,95405,38.439696,-122.668817,"38.439696, -122.668817",22250
5687-DKDTV,Bellflower,California,United States,90706,33.887676,-118.127289,"33.887676, -118.127289",72893
9518-RWHZL,Penryn,California,United States,95663,38.859093,-121.182872,"38.859093, -121.182872",2048
1982-FEBTD,Newport Beach,California,United States,92660,33.634626,-117.874882,"33.634626, -117.874882",28687
6467-CHFZW,Los Angeles,California,United States,90028,34.099869,-118.326843,"34.099869, -118.326843",30568
2530-ENDWQ,Rio Dell,California,United States,95562,40.485849,-124.163234,"40.485849, -124.163234",3284
9818-XQCUV,Dunsmuir,California,United States,96025,41.212695,-122.392067,"41.212695, -122.392067",2602
0280-XJGEX,Los Angeles,California,United States,90015,34.039224,-118.266293,"34.039224, -118.266293",15140
8859-YSTWS,Port Hueneme,California,United States,93041,34.110124,-119.100972,"34.110124, -119.100972",25634
6384-VMJHP,Bethel Island,California,United States,94511,38.050558,-121.646924,"38.050558, -121.646924",2379
7892-QVYKW,El Cajon,California,United States,92020,32.79697,-116.969082,"32.79697, -116.969082",55277
3678-MNGZX,Porter Ranch,California,United States,91326,34.281911,-118.556218,"34.281911, -118.556218",28067
7663-RGWBC,Los Angeles,California,United States,90049,34.091829,-118.491244,"34.091829, -118.491244",33523
2282-YGNOR,Monterey Park,California,United States,91754,34.050322,-118.147037,"34.050322, -118.147037",33280
0434-CSFON,Los Angeles,California,United States,90071,34.052917,-118.255178,"34.052917, -118.255178",21
5872-OEQNH,Carmichael,California,United States,95608,38.626128,-121.328011,"38.626128, -121.328011",58830
3927-NLNRY,Long Barn,California,United States,95335,38.109125,-120.078597,"38.109125, -120.078597",683
3373-YZZYM,Los Gatos,California,United States,95030,37.222842,-121.988727,"37.222842, -121.988727",13290
2645-QTLMB,Bloomington,California,United States,92316,34.059722,-117.39104,"34.059722, -117.39104",25995
8947-YRTDV,Hoopa,California,United States,95546,41.163637,-123.704841,"41.163637, -123.704841",3041
3810-DVDQQ,Shasta Lake,California,United States,96019,40.692523,-122.369876,"40.692523, -122.369876",6277
6067-NGCEU,Topanga,California,United States,90290,34.115192,-118.61017,"34.115192, -118.61017",5451
0142-GVYSN,Randsburg,California,United States,93554,35.405722,-117.773354,"35.405722, -117.773354",117
5141-ZUVBH,Boron,California,United States,93516,34.95703,-117.73045,"34.95703, -117.73045",2241
7682-AZNDK,Williams,California,United States,95987,39.117537,-122.284654,"39.117537, -122.284654",4579
6116-RFVHN,Roseville,California,United States,95747,38.784329,-121.373245,"38.784329, -121.373245",25418
0841-NULXI,Stockton,California,United States,95209,38.044523,-121.348048,"38.044523, -121.348048",30814
6038-GCYEC,Palm Desert,California,United States,92211,33.762759,-116.324817,"33.762759, -116.324817",19702
5143-EGQFK,San Diego,California,United States,92126,32.886925,-117.152162,"32.886925, -117.152162",74232
5515-IDEJJ,San Diego,California,United States,92126,32.886925,-117.152162,"32.886925, -117.152162",74232
7663-YJHSN,Moss Landing,California,United States,95039,36.863303,-121.781632,"36.863303, -121.781632",899
8028-PNXHQ,Downey,California,United States,90242,33.921793,-118.140588,"33.921793, -118.140588",42459
9408-SSNVZ,Stevenson Ranch,California,United States,91381,34.364153,-118.615583,"34.364153, -118.615583",9937
3191-CSNMG,Upland,California,United States,91784,34.141146,-117.655583,"34.141146, -117.655583",23331
3845-FXCYS,Long Barn,California,United States,95335,38.109125,-120.078597,"38.109125, -120.078597",683
1306-RPWXZ,Mc Farland,California,United States,93250,35.666886,-119.186717,"35.666886, -119.186717",10781
0732-OCQOC,Death Valley,California,United States,92328,36.27688,-117.033326,"36.27688, -117.033326",443
0928-XUTSN,Brawley,California,United States,92227,33.03933,-115.191857,"33.03933, -115.191857",23394
2446-BEGGB,Lakewood,California,United States,90712,33.840524,-118.148403,"33.840524, -118.148403",30173
7296-PIXQY,Bodega,California,United States,94922,38.343282,-122.9755,"38.343282, -122.9755",584
0212-ISBBF,Berkeley,California,United States,94705,37.858898,-122.240512,"37.858898, -122.240512",12448
5327-CNLUQ,Paynes Creek,California,United States,96075,40.343213,-121.815412,"40.343213, -121.815412",433
0064-YIJGF,Yermo,California,United States,92398,35.013299,-116.834092,"35.013299, -116.834092",1195
1222-LRYKO,Posey,California,United States,93260,35.861928,-118.636698,"35.861928, -118.636698",266
3092-IGHWF,San Diego,California,United States,92130,32.957195,-117.202542,"32.957195, -117.202542",28201
0835-DUUIQ,Alameda,California,United States,94501,37.774633,-122.274434,"37.774633, -122.274434",58555
0971-QIFJK,Soquel,California,United States,95073,37.023669,-121.946461,"37.023669, -121.946461",9823
6425-YQLLO,Pinole,California,United States,94564,37.996462,-122.293716,"37.996462, -122.293716",16717
0523-VNGTF,Sun Valley,California,United States,91352,34.231053,-118.338307,"34.231053, -118.338307",46639
9770-LXDBK,Los Angeles,California,United States,90006,34.048013,-118.293953,"34.048013, -118.293953",62784
4658-HCOHW,Redwood Valley,California,United States,95470,39.298065,-123.25211,"39.298065, -123.25211",5995
6543-CPZMK,Ventura,California,United States,93001,34.360261,-119.306383,"34.360261, -119.306383",32899
7996-MHXLW,Ocotillo,California,United States,92259,32.698964,-115.886656,"32.698964, -115.886656",471
4537-CIBHB,Arvin,California,United States,93203,35.116307,-118.817644,"35.116307, -118.817644",16206
1534-OULXE,Atherton,California,United States,94027,37.454924,-122.203168,"37.454924, -122.203168",6876
1061-PNTHC,Encinitas,California,United States,92024,33.054579,-117.25665,"33.054579, -117.25665",47126
0148-DCDOS,Planada,California,United States,95365,37.329725,-120.306399,"37.329725, -120.306399",4150
4851-BQDNX,Oxnard,California,United States,93035,34.18454,-119.224666,"34.18454, -119.224666",25322
9134-WYRVP,Suisun City,California,United States,94585,38.197907,-122.017258,"38.197907, -122.017258",39279
8076-FEZKJ,Silverado,California,United States,92676,33.782346,-117.635263,"33.782346, -117.635263",1859
0557-ASKVU,Beverly Hills,California,United States,90210,34.099891,-118.414338,"34.099891, -118.414338",21397
4274-OWWYO,Walnut Grove,California,United States,95690,38.240419,-121.587535,"38.240419, -121.587535",2344
8603-IJWDN,Pinole,California,United States,94564,37.996462,-122.293716,"37.996462, -122.293716",16717
5642-MHDQT,Mc Farland,California,United States,93250,35.666886,-119.186717,"35.666886, -119.186717",10781
7901-TBKJX,Twentynine Palms,California,United States,92278,34.457829,-116.139589,"34.457829, -116.139589",14104
6500-JVEGC,Lakewood,California,United States,90715,33.841027,-118.078097,"33.841027, -118.078097",20890
7164-BPTUT,Banning,California,United States,92220,33.936298,-116.849577,"33.936298, -116.849577",25859
9073-ZZIAY,Long Beach,California,United States,90806,33.802664,-118.179971,"33.802664, -118.179971",49647
3285-UCQVC,Seaside,California,United States,93955,36.625114,-121.823565,"36.625114, -121.823565",38244
0917-EZOLA,Lakewood,California,United States,90713,33.847755,-118.112532,"33.847755, -118.112532",27563
