Customer ID,Phone Service,Multiple Lines,Internet Service,Internet Type,Streaming TV,Streaming Movies,Streaming Music,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data
9548-ZMVTX,1,1,1,Fiber Optic,0,0,0,0,1,1,1,1
6333-YDVLT,1,1,1,Fiber Optic,1,1,1,1,0,1,1,1
2252-JHJGE,1,1,1,Fiber Optic,1,1,1,1,0,1,0,1
6133-OZILE,0,0,1,DSL,0,0,0,0,0,1,1,0
6131-JLWZM,1,0,0,No internet,0,0,0,0,0,0,0,0
2606-RMDHZ,0,0,1,DSL,0,0,0,0,1,0,0,1
7594-RQHXR,1,0,1,Fiber Optic,0,1,1,0,0,0,0,1
7318-EIVKO,1,1,1,DSL,1,0,0,0,0,0,0,1
3345-PBBFH,1,0,1,DSL,0,0,0,0,1,0,0,1
7577-SWIFR,1,0,1,Fiber Optic,1,1,1,0,0,0,0,1
9347-AERRL,1,0,0,No internet,0,0,0,0,0,0,0,0
3022-BEXHZ,1,1,1,Fiber Optic,1,1,1,0,1,1,1,1
2911-WDXMV,1,1,1,Fiber Optic,0,0,0,0,0,1,0,1
8065-BVEPF,1,0,1,Fiber Optic,1,1,1,0,1,1,0,1
6330-JKLPC,1,1,1,Fiber Optic,0,0,0,0,1,0,0,1
7239-HZZCX,1,0,0,No internet,0,0,0,0,0,0,0,0
8050-DVOJX,1,1,1,Cable,0,1,1,1,1,1,1,1
1323-OOEPC,1,1,1,Fiber Optic,1,1,1,0,1,0,0,1
7576-ASEJU,1,0,1,DSL,1,1,1,1,0,0,1,1
1338-CECEE,1,1,1,DSL,1,0,0,0,1,1,0,1
0274-JKUJR,0,0,1,Cable,1,1,1,1,1,1,0,1
9239-ZBZZV,0,0,1,DSL,1,1,1,0,0,1,0,1
9102-OXKFY,1,1,1,Cable,0,0,0,0,0,1,0,1
6317-YPKDH,0,0,1,DSL,0,0,0,0,1,0,0,1
6284-AHOOQ,1,1,1,Fiber Optic,1,0,0,0,0,0,1,1
9650-VBUOG,1,1,0,No internet,0,0,0,0,0,0,0,0
6480-YAGIY,1,0,1,Fiber Optic,1,1,1,1,1,1,1,1
7377-DMMRI,1,0,1,DSL,0,0,0,1,0,0,0,1
5172-RKOCB,1,1,1,Fiber Optic,1,1,1,1,1,0,1,1
2223-GDSHL,1,1,1,Fiber Optic,1,1,1,1,1,1,1,0
9894-QMIMJ,1,0,1,DSL,0,0,0,0,1,1,0,1
5275-PMFUT,0,0,1,DSL,1,1,1,1,1,1,1,1
6960-HVYXR,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
2860-RANUS,1,1,1,Fiber Optic,0,1,1,0,0,0,0,1
3001-CBHLQ,1,1,1,Fiber Optic,1,1,0,0,0,1,1,1
2550-AEVRU,1,0,1,DSL,0,0,0,1,1,0,0,1
9447-YPTBX,1,0,0,No internet,0,0,0,0,0,0,0,0
7108-DGVUU,1,1,1,DSL,0,1,0,0,1,1,0,0
2887-JPYLU,1,0,1,DSL,0,0,0,0,0,0,0,1
4652-NNHNY,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
9770-KXGQU,1,1,1,Fiber Optic,1,0,0,1,1,1,0,1
1935-IMVBB,1,0,1,Fiber Optic,1,1,1,0,0,0,0,1
8757-TFHHJ,1,0,1,Cable,0,0,0,1,0,0,0,1
2346-CZYIL,1,0,0,No internet,0,0,0,0,0,0,0,0
0975-UYDTX,1,1,1,DSL,1,1,1,1,1,1,1,1
4950-HKQTE,1,1,0,No internet,0,0,0,0,0,0,0,0
1449-XQEMT,1,0,0,No internet,0,0,0,0,0,0,0,0
4987-GQWPO,0,0,1,DSL,0,0,0,0,0,0,0,1
1932-UEDCX,1,1,1,Fiber Optic,1,1,0,0,1,0,0,1
9611-CTWIH,1,0,1,Fiber Optic,1,1,1,0,0,0,0,1
0181-RITDD,1,0,1,Fiber Optic,1,1,1,1,1,1,1,1
5177-RVZNU,1,0,0,No internet,0,0,0,0,0,0,0,0
6969-MVBAI,1,1,1,Fiber Optic,1,0,0,0,0,1,0,1
8138-EALND,1,0,0,No internet,0,0,0,0,0,0,0,0
2388-LAESQ,1,1,1,Fiber Optic,1,1,0,1,1,1,1,1
8752-IMQOS,1,0,0,No internet,0,0,0,0,0,0,0,0
9592-ERDKV,1,1,1,DSL,1,1,1,1,0,1,0,1
1552-AAGRX,1,1,1,Fiber Optic,1,1,1,1,0,0,1,0
6323-AYBRX,1,0,0,No internet,0,0,0,0,0,0,0,0
0519-XUZJU,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
2812-ENYMO,0,0,1,Cable,1,1,1,1,0,0,1,1
6034-ZRYCV,0,0,1,Cable,1,1,1,0,1,1,0,1
4237-CLSMM,1,0,0,No internet,0,0,0,0,0,0,0,0
7978-DKUQH,1,0,1,Fiber Optic,0,0,0,0,0,1,0,1
8634-CILSZ,1,1,1,Fiber Optic,1,1,1,0,1,0,1,1
9173-IVZVP,1,0,0,No internet,0,0,0,0,0,0,0,0
4106-HADHQ,1,0,1,DSL,1,1,1,1,0,1,1,1
3804-RVTGV,1,1,1,Fiber Optic,1,1,1,0,1,1,0,1
2034-GDRCN,1,0,1,Fiber Optic,1,1,1,0,0,0,0,1
5850-BDWCY,1,0,0,No internet,0,0,0,0,0,0,0,0
9644-KVCNC,1,1,1,Fiber Optic,1,0,0,0,0,1,0,1
0869-PAPRP,1,0,1,Fiber Optic,1,0,0,0,0,1,0,1
7795-CFOCW,0,0,1,DSL,0,0,0,1,0,1,1,1
2882-DDZPG,1,0,0,No internet,0,0,0,0,0,0,0,0
4967-WPNCF,0,0,1,Cable,1,1,1,1,1,1,1,1
4770-UEZOX,1,0,1,Fiber Optic,0,0,0,0,1,0,0,1
3012-VFFMN,1,0,0,No internet,0,0,0,0,0,0,0,0
2595-KIWPV,1,0,0,No internet,0,0,0,0,0,0,0,0
1395-OFUWC,0,0,1,Cable,0,0,0,0,1,0,0,1
9931-DCEZH,1,0,1,DSL,0,0,0,0,1,0,1,1
6794-HKIAJ,1,1,1,Fiber Optic,0,0,0,1,1,1,0,1
3755-JBMNH,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
3194-ORPIK,1,1,1,Fiber Optic,1,0,0,0,0,0,0,1
1589-AGTLK,1,0,1,DSL,0,0,0,0,0,0,0,1
4701-AHWMW,0,0,1,DSL,1,1,1,0,0,1,1,0
8809-XKHMD,1,1,1,Fiber Optic,0,1,1,1,1,0,1,1
9174-FKWZE,1,0,0,No internet,0,0,0,0,0,0,0,0
2826-UWHIS,1,1,1,Fiber Optic,0,0,0,0,1,0,0,1
5439-WIKXB,1,0,1,Fiber Optic,1,1,1,0,1,0,0,0
0301-FIDRB,0,0,1,DSL,1,1,1,1,1,1,1,1
3898-BSJYF,1,1,1,Cable,0,1,1,1,0,1,1,1
6440-DKQGE,1,0,1,Cable,1,0,0,0,1,1,0,0
8398-TBIYD,1,1,1,Fiber Optic,0,0,0,1,0,0,1,1
3882-IYOIJ,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
6599-SFQVE,1,0,1,Cable,0,1,1,0,0,0,0,1
8182-PNAGI,1,0,1,DSL,0,0,0,0,0,0,1,0
1391-UBDAR,1,0,1,Fiber Optic,0,0,0,0,0,1,0,1
0691-IFBQW,1,1,1,Fiber Optic,1,1,1,1,1,1,0,1
0799-DDIHE,1,0,1,Cable,0,0,0,0,0,0,0,1
4324-BZCKL,1,0,1,DSL,0,0,0,0,1,1,0,1
6261-LHRTG,1,0,1,Cable,0,0,0,0,1,1,0,1
3398-GCPMU,1,1,1,DSL,1,1,0,1,1,1,1,1
2911-IJORQ,1,1,1,DSL,1,1,1,1,1,1,1,1
0931-MHTEM,1,0,1,Fiber Optic,1,1,1,1,1,0,0,1
5616-PRTNT,1,0,0,No internet,0,0,0,0,0,0,0,0
3254-YRILK,1,1,1,Fiber Optic,1,0,0,0,1,0,0,1
6857-TKDJV,1,1,0,No internet,0,0,0,0,0,0,0,0
8631-NBHFZ,1,1,1,DSL,1,0,0,1,1,1,1,0
5087-SUURX,0,0,1,Cable,1,0,0,0,0,1,0,1
9921-QFQUL,1,1,1,Fiber Optic,0,1,1,0,0,1,0,1
4581-LNWUM,0,0,1,DSL,1,1,1,0,0,1,0,1
5829-NVSQN,1,0,1,DSL,0,1,1,1,0,1,1,1
4623-ZKHLY,1,0,0,No internet,0,0,0,0,0,0,0,0
5312-TSZVC,1,0,0,No internet,0,0,0,0,0,0,0,0
5296-BFCYD,1,0,0,No internet,0,0,0,0,0,0,0,0
2592-YKDIF,1,0,0,No internet,0,0,0,0,0,0,0,0
7369-TRPFD,1,0,0,No internet,0,0,0,0,0,0,0,0
1229-RCALF,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
0599-XNYDO,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
2896-TBNBE,1,0,1,Fiber Optic,0,0,0,0,1,1,0,1
9277-JOOMO,1,1,0,No internet,0,0,0,0,0,0,0,0
2957-LOLHO,1,0,1,DSL,0,0,0,0,0,0,0,1
1120-BMWUB,1,0,1,DSL,0,0,0,0,1,0,1,0
7479-NITWS,1,1,1,Fiber Optic,1,0,0,0,0,1,0,0
7602-DBTOU,1,0,0,No internet,0,0,0,0,0,0,0,0
2037-XJFUP,1,0,1,Fiber Optic,1,1,1,0,0,1,0,0
6408-OTUBZ,1,1,1,Fiber Optic,1,0,0,1,1,1,1,1
2333-KWEWW,1,0,0,No internet,0,0,0,0,0,0,0,0
8620-RJPZN,1,0,0,No internet,0,0,0,0,0,0,0,0
8807-ARQET,0,0,1,Cable,0,1,1,0,1,0,0,1
0289-IVARM,1,0,1,DSL,0,0,0,1,1,1,0,1
1921-KYSAY,1,1,1,DSL,0,1,1,0,0,1,1,1
8654-DHAOW,1,1,1,DSL,0,0,0,0,1,0,0,0
2143-LJULT,1,1,0,No internet,0,0,0,0,0,0,0,0
4079-WWQQQ,0,0,1,Cable,1,1,1,1,1,1,1,1
8397-MVTAZ,1,1,1,Fiber Optic,1,1,1,0,0,1,0,0
5158-RIVOP,1,0,0,No internet,0,0,0,0,0,0,0,0
4012-YCFAI,1,0,1,DSL,0,0,0,1,1,0,1,1
8849-PRIQJ,1,1,1,Fiber Optic,1,1,1,1,0,1,1,1
6110-OHIHY,1,0,1,Fiber Optic,1,0,0,0,0,0,0,0
1679-JRFBR,1,1,1,Fiber Optic,1,1,1,1,1,1,0,1
4690-LLKUA,1,0,1,DSL,0,0,0,0,0,0,0,1
5364-XYIRR,1,1,1,Fiber Optic,1,1,1,0,0,0,0,1
2344-JMOGN,1,0,1,Fiber Optic,1,0,0,0,1,1,1,1
6838-YAUVY,1,1,1,Fiber Optic,0,1,1,0,0,1,1,1
3500-NSDOA,1,1,1,Cable,0,1,1,0,1,0,1,1
6865-JZNKO,1,0,1,Cable,0,0,0,1,1,0,0,1
9490-DFPMD,1,1,1,Fiber Optic,1,0,0,0,0,0,0,1
7285-KLOTR,1,1,1,Cable,1,1,1,1,0,1,0,1
2925-VDZHY,1,1,1,DSL,1,1,1,1,1,1,1,1
3831-YCPUO,1,0,1,Fiber Optic,1,1,1,1,1,1,1,1
7617-EYGLW,1,0,0,No internet,0,0,0,0,0,0,0,0
0100-DUVFC,1,1,1,Fiber Optic,1,1,0,0,1,1,0,1
3347-YJZZE,1,1,1,DSL,1,1,1,0,1,1,0,1
3795-CAWEX,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
1376-HHBDV,1,0,1,DSL,0,0,0,1,0,0,0,1
8383-SGHJU,1,1,1,Cable,0,0,0,1,0,0,1,1
9167-APMXZ,1,1,1,Fiber Optic,1,0,0,0,0,0,0,0
0107-WESLM,1,0,0,No internet,0,0,0,0,0,0,0,0
1052-QJIBV,1,0,0,No internet,0,0,0,0,0,0,0,0
0495-RVCBF,1,0,1,Fiber Optic,0,1,1,0,0,0,0,1
3280-NMUVX,1,0,0,No internet,0,0,0,0,0,0,0,0
4083-BFNYK,1,1,1,Fiber Optic,0,1,1,1,1,0,0,0
6275-YDUVO,1,0,1,Fiber Optic,0,1,1,0,0,1,0,1
5419-JPRRN,1,1,1,Fiber Optic,1,1,1,0,0,1,0,1
1768-HNVGJ,1,1,1,Cable,0,1,1,1,0,0,1,1
0827-ITJPH,1,0,0,No internet,0,0,0,0,0,0,0,0
4994-OBRSZ,1,0,1,Cable,0,1,1,1,1,1,1,1
0743-HNPFG,1,0,1,DSL,0,1,1,1,1,0,1,1
7402-EYFXX,1,1,1,Fiber Optic,1,1,1,0,0,0,0,1
4229-CZMLL,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
0374-FIUCA,1,0,0,No internet,0,0,0,0,0,0,0,0
5317-FLPJF,0,0,1,DSL,1,1,1,1,0,1,1,0
3011-WQKSZ,1,0,0,No internet,0,0,0,0,0,0,0,0
9746-YKGXB,0,0,1,DSL,0,1,1,1,0,1,0,1
1866-DIOQZ,0,0,1,Cable,1,1,1,1,1,1,1,1
3055-VTCGS,1,0,1,DSL,0,1,1,0,0,1,0,1
6356-ELRKD,1,0,1,Fiber Optic,1,1,1,1,0,0,0,1
2799-ARNLO,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
5542-DHSXL,1,0,1,Cable,0,0,0,1,1,0,0,1
2717-HVIZY,1,0,0,No internet,0,0,0,0,0,0,0,0
4193-ORFCL,1,0,1,DSL,0,0,0,0,0,0,0,1
5766-FTRTS,1,0,1,DSL,1,1,1,1,1,1,1,1
2706-QZIHY,1,1,0,No internet,0,0,0,0,0,0,0,0
9659-ZTWSM,1,1,1,Fiber Optic,1,1,0,0,1,1,1,1
2865-TCHJW,1,1,1,Cable,1,0,0,0,0,1,0,1
5419-KLXBN,1,0,1,Fiber Optic,1,0,0,0,1,1,0,1
3797-VTIDR,0,0,1,DSL,0,0,0,0,0,0,0,1
9572-WUKSB,0,0,1,DSL,0,0,0,0,0,0,1,1
2673-CXQEU,1,1,1,Fiber Optic,1,1,0,1,1,1,0,1
5315-CKEQK,1,1,1,DSL,0,0,0,0,0,0,0,0
8612-GXIDD,1,1,0,No internet,0,0,0,0,0,0,0,0
0454-OKRCT,1,0,1,Fiber Optic,0,0,0,0,1,0,1,1
2866-IKBTM,1,0,0,No internet,0,0,0,0,0,0,0,0
8316-BBQAY,0,0,1,Cable,1,1,1,1,0,1,1,1
3594-IVHJZ,1,0,0,No internet,0,0,0,0,0,0,0,0
1258-YMZNM,1,1,1,Fiber Optic,1,1,0,1,1,1,0,1
5909-ECHUI,1,0,1,DSL,0,1,1,0,0,0,0,1
0895-LNKRC,1,0,0,No internet,0,0,0,0,0,0,0,0
9878-TNQGW,1,0,1,Fiber Optic,0,1,1,0,0,0,0,1
2683-JXWQQ,0,0,1,DSL,0,0,0,1,0,1,0,0
7168-HDQHG,1,0,0,No internet,0,0,0,0,0,0,0,0
9955-QOPOY,0,0,1,DSL,1,1,1,0,1,1,1,1
3162-KKZXO,1,1,1,Fiber Optic,1,1,0,0,0,1,0,1
3727-OWVYD,1,0,1,DSL,0,0,0,1,1,1,0,1
3908-BLSYF,1,0,1,Fiber Optic,0,1,1,0,0,1,0,1
0463-WZZKO,1,0,0,No internet,0,0,0,0,0,0,0,0
4248-QPAVC,1,1,1,Fiber Optic,0,0,0,1,0,1,0,1
5893-PYOLZ,1,0,1,DSL,1,1,1,0,1,1,1,1
8847-GEOOQ,0,0,1,DSL,1,1,1,0,1,1,1,1
9391-DXGGG,1,0,1,Fiber Optic,0,1,1,0,1,1,0,1
8485-GJCDN,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
7131-ZQZNK,0,0,1,DSL,1,1,1,1,0,1,1,1
7841-FCRQD,1,0,1,Cable,0,0,0,0,1,0,1,1
2576-HXMPA,1,0,0,No internet,0,0,0,0,0,0,0,0
7764-BDPEE,1,0,0,No internet,0,0,0,0,0,0,0,0
6402-ZFPPI,1,1,1,Fiber Optic,1,1,0,1,1,0,0,1
4079-ULGFR,1,0,0,No internet,0,0,0,0,0,0,0,0
0471-ARVMX,1,1,1,Fiber Optic,1,1,1,1,0,1,0,1
3727-OVPRY,1,1,0,No internet,0,0,0,0,0,0,0,0
7493-GVFIO,1,0,0,No internet,0,0,0,0,0,0,0,0
4361-JEIVL,1,0,1,DSL,0,0,1,0,0,0,0,1
2495-KZNFB,1,1,1,Fiber Optic,0,1,1,1,0,0,0,1
8100-PNJMH,1,1,1,Cable,1,1,1,1,1,1,1,1
0282-NVSJS,0,0,1,DSL,0,0,0,0,0,0,1,1
9776-OJUZI,1,1,1,Fiber Optic,1,0,0,0,1,1,0,1
7613-LLQFO,1,1,1,Fiber Optic,1,0,0,0,0,0,0,1
5656-JAMLX,1,0,0,No internet,0,0,0,0,0,0,0,0
4900-MSOMT,1,1,1,DSL,1,0,0,1,1,1,1,1
4817-KEQSP,1,0,0,No internet,0,0,0,0,0,0,0,0
4609-KNNWG,1,0,0,No internet,0,0,0,0,0,0,0,0
7159-NOKYQ,1,1,1,Fiber Optic,0,1,1,0,1,1,0,0
1231-YNDEK,1,0,0,No internet,0,0,0,0,0,0,0,0
4176-FXYBO,1,1,1,Fiber Optic,1,1,1,1,1,1,0,1
3763-GCZHZ,1,1,1,Fiber Optic,1,1,1,0,1,0,1,1
0607-DAAHE,1,0,0,No internet,0,0,0,0,0,0,0,0
3580-REOAC,1,0,1,DSL,0,0,0,0,0,0,0,1
4680-KUTAJ,1,1,1,DSL,0,0,0,1,0,0,0,1
6368-NWMCE,1,1,1,DSL,0,1,1,0,1,0,1,1
2040-LDIWQ,1,1,1,DSL,1,1,1,0,1,1,1,1
8597-CTXVJ,1,1,1,Cable,0,0,0,1,1,0,1,1
0235-KGSLC,1,0,1,Fiber Optic,1,0,0,0,0,1,0,1
7196-LIWRH,1,0,0,No internet,0,0,0,0,0,0,0,0
5256-SKJGO,0,0,1,DSL,1,1,1,0,1,0,1,1
7969-AULMZ,1,1,1,Fiber Optic,1,1,1,0,0,0,0,1
1596-BBVTG,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
9286-DOJGF,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
9133-AYJZG,1,1,1,Fiber Optic,1,1,1,0,1,0,0,1
6142-VSJQO,1,0,1,Cable,0,0,0,0,0,0,0,1
4931-TRZWN,1,0,1,DSL,1,1,1,1,0,0,0,1
6892-EZDTG,1,1,1,Fiber Optic,1,0,0,0,1,0,0,1
3913-RDSJZ,1,1,0,No internet,0,0,0,0,0,0,0,0
8455-HIRAQ,1,0,1,DSL,0,0,0,0,0,0,0,1
4190-MFLUW,1,0,1,Cable,0,0,0,0,0,1,1,1
8133-ANHHJ,1,1,1,Fiber Optic,0,1,1,1,1,1,1,1
0947-IDHRQ,1,0,1,Fiber Optic,1,0,1,0,0,0,0,0
6689-TCZHQ,1,0,1,Fiber Optic,0,1,0,0,0,0,0,1
7139-JZFVG,1,0,1,DSL,0,0,0,1,1,1,0,1
7951-QKZPL,1,1,0,No internet,0,0,0,0,0,0,0,0
2971-SGAFL,1,1,1,DSL,1,1,1,1,0,1,0,0
4770-QAZXN,1,0,0,No internet,0,0,0,0,0,0,0,0
8198-RKSZG,1,1,1,DSL,1,1,1,0,1,0,1,1
3547-LQRIK,1,1,0,No internet,0,0,0,0,0,0,0,0
2332-EFBJY,1,0,0,No internet,0,0,0,0,0,0,0,0
5524-KHNJP,1,0,1,Cable,1,1,1,1,0,1,0,1
9233-PSYHO,1,1,1,Fiber Optic,1,1,0,0,0,1,0,1
9710-NJERN,1,0,0,No internet,0,0,0,0,0,0,0,0
3058-WQDRE,0,0,1,Cable,0,0,0,0,0,0,0,1
5084-OOVCJ,1,0,1,DSL,0,0,0,1,0,0,1,1
5681-LLOEI,1,1,1,Fiber Optic,0,0,0,1,0,1,1,1
6986-IJDHX,1,0,1,Fiber Optic,1,0,0,0,1,0,0,1
2235-EZAIK,1,1,1,DSL,1,0,0,1,1,1,1,0
5306-BVTKJ,1,0,1,DSL,0,0,1,0,1,1,0,1
8695-ARGXZ,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
5896-NPFWW,1,0,1,Cable,0,0,0,0,0,1,0,1
1095-JUDTC,1,1,1,Fiber Optic,1,0,0,0,1,0,1,1
0804-XBFBV,0,0,1,DSL,0,0,0,0,0,0,0,1
7481-ATQQS,1,1,1,Fiber Optic,0,1,0,0,0,1,0,1
0657-DOGUM,1,1,1,DSL,0,0,0,1,0,0,1,0
3230-JCNZS,1,1,1,Fiber Optic,1,0,0,1,1,1,0,1
9391-LMANN,1,0,1,Fiber Optic,0,1,1,1,1,1,0,1
1623-NLDOT,0,0,1,Cable,0,0,0,0,1,0,1,0
8777-MBMTS,1,0,1,Fiber Optic,1,1,1,0,1,1,1,1
2194-IIQOF,1,1,1,DSL,1,1,1,1,1,1,1,1
6897-UUBNU,1,0,1,Fiber Optic,1,0,0,0,1,0,1,0
7009-PCARS,1,0,0,No internet,0,0,0,0,0,0,0,0
6078-VESFR,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
8626-PTQGE,0,0,1,Cable,1,1,1,1,1,0,1,1
7799-LGRDP,1,1,0,No internet,0,0,0,0,0,0,0,0
2843-CQMEG,1,0,1,Cable,0,0,0,0,1,0,0,1
9200-NLNPD,0,0,1,DSL,1,1,1,0,0,1,1,0
5271-DBYSJ,1,0,1,Fiber Optic,0,1,1,0,0,0,0,0
8242-SOQUO,1,0,1,Fiber Optic,1,0,0,0,1,0,0,1
4086-YQSNZ,1,0,1,Fiber Optic,1,0,0,0,0,0,0,1
9820-RMCQV,1,0,1,DSL,0,0,0,1,0,0,0,0
5174-RNGBH,1,0,1,Cable,1,0,0,0,1,0,1,0
9631-RXVJM,1,0,0,No internet,0,0,0,0,0,0,0,0
5519-TEEUH,1,0,0,No internet,0,0,0,0,0,0,0,0
5236-XMZJY,1,0,1,Cable,0,0,0,1,1,1,0,1
0665-XHDJU,1,1,1,Fiber Optic,1,1,1,0,1,0,0,1
5353-WILCI,1,0,1,Cable,0,0,0,1,1,0,0,0
1936-UAFEH,1,1,1,Fiber Optic,1,1,1,1,1,0,1,0
6169-PPETC,1,0,0,No internet,0,0,0,0,0,0,0,0
9025-AOMKI,1,1,1,Fiber Optic,1,1,1,0,0,0,0,1
1343-EHPYB,1,1,1,Fiber Optic,1,1,1,0,1,1,0,1
1450-GALXR,1,1,1,Fiber Optic,1,1,1,0,0,0,1,0
0836-SEYLU,0,0,1,DSL,1,0,0,0,0,0,1,1
1385-TQOZW,1,0,0,No internet,0,0,0,0,0,0,0,0
2207-OBZNX,1,0,1,Cable,0,0,0,1,0,0,0,1
3164-AALRN,1,0,1,DSL,1,1,1,0,0,1,0,0
7452-FOLON,1,1,0,No internet,0,0,0,0,0,0,0,0
5039-LZRQT,1,0,0,No internet,0,0,0,0,0,0,0,0
6103-QCKFX,1,0,1,DSL,0,0,0,1,0,0,1,0
0637-UBJRP,1,0,1,Fiber Optic,0,1,1,1,0,0,0,1
4836-WNFNO,1,1,0,No internet,0,0,0,0,0,0,0,0
7120-RFMVS,1,1,1,Fiber Optic,1,0,0,0,0,0,0,1
7901-IIDQV,1,1,1,Cable,0,0,0,0,0,0,1,1
1855-CFULU,1,0,0,No internet,0,0,0,0,0,0,0,0
2959-FENLU,1,0,1,Fiber Optic,0,1,1,0,0,1,0,0
6701-YVNQG,1,1,1,DSL,1,1,1,1,1,1,1,1
3243-ZHOHY,1,0,0,No internet,0,0,0,0,0,0,0,0
2386-LAHRK,1,0,1,DSL,1,0,0,0,0,0,0,1
1658-BYGOY,1,1,1,Fiber Optic,1,1,1,0,0,0,0,1
2314-TNDJQ,0,0,1,Cable,0,1,1,1,1,1,1,1
9586-JGQKH,1,1,1,Fiber Optic,1,1,1,0,1,0,1,1
7233-DRTRF,1,1,1,Fiber Optic,1,1,1,0,1,1,0,1
8718-PTMEZ,0,0,1,Cable,0,0,0,0,1,0,0,1
2272-WUSPA,1,1,1,Fiber Optic,1,1,1,1,1,1,0,1
4183-WCSEP,1,0,1,Fiber Optic,0,0,0,0,1,0,1,0
4837-QUSFT,1,1,1,Fiber Optic,1,0,0,1,1,0,1,1
2495-INZWQ,0,0,1,Cable,1,1,1,0,0,0,0,0
2688-BHGOG,1,0,1,Fiber Optic,0,1,0,0,0,0,0,0
9359-JANWS,1,0,1,DSL,0,0,0,1,0,1,1,1
7394-LWLYN,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
1221-GHZEP,1,0,1,DSL,0,1,1,1,0,0,1,1
2722-VOJQL,1,1,1,Fiber Optic,1,1,1,0,1,0,1,1
7435-ZNUYY,1,0,0,No internet,0,0,0,0,0,0,0,0
5696-JVVQY,1,0,1,DSL,0,1,1,1,1,1,0,0
6227-HWPWX,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
2954-PIBKO,1,1,1,Cable,0,0,0,1,0,1,1,0
5003-XZWWO,1,1,1,DSL,1,1,1,0,1,1,1,1
5378-IKEEG,0,0,1,Cable,1,0,0,0,0,0,0,1
9633-XQABV,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
5825-XJOCM,1,1,1,Cable,0,0,0,1,1,1,0,1
0786-IVLAW,1,1,1,Fiber Optic,1,1,0,0,1,1,0,1
4054-CUMIA,1,0,0,No internet,0,0,0,0,0,0,0,0
6732-VAILE,1,1,1,Cable,1,1,1,0,1,1,1,1
0254-WWRKD,1,0,1,Cable,0,0,0,0,1,0,0,1
2446-PLQVO,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
7295-JOMMD,1,0,1,Fiber Optic,1,1,1,0,0,1,1,1
8217-QYOHV,1,0,1,Cable,0,0,1,1,0,0,1,1
2523-EWWZL,1,0,1,Fiber Optic,0,0,0,0,1,0,0,1
7253-UVNDW,1,0,1,DSL,0,0,0,0,0,1,1,1
8695-WDYEA,1,0,1,DSL,0,0,0,1,0,0,0,1
3420-ZDBMA,1,0,1,Fiber Optic,0,0,0,0,0,0,0,1
7270-BDIOA,1,1,1,Fiber Optic,1,0,0,0,0,0,1,1
4455-BFSPD,1,1,1,Fiber Optic,1,1,1,0,0,0,1,1
0164-APGRB,1,1,1,Fiber Optic,1,1,1,1,1,1,1,1
1482-OXZSY,1,1,1,Fiber Optic,1,1,1,1,0,0,0,1
3486-NPGST,1,0,0,No internet,0,0,0,0,0,0,0,0
0230-WEQUW,0,0,1,DSL,1,0,0,1,1,1,1,1
2192-CKRLV,0,0,1,DSL,0,1,1,1,1,1,0,1
2460-NGXBJ,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
1561-BWHIN,1,0,0,No internet,0,0,0,0,0,0,0,0
1976-CFOCS,1,0,1,DSL,0,0,0,0,0,0,0,1
2162-FRZAA,0,0,1,DSL,0,0,0,0,1,1,1,1
2719-BDAQO,1,0,1,Fiber Optic,1,1,1,1,0,0,0,1
6898-MDLZW,1,0,1,DSL,0,0,0,0,1,0,1,1
5647-FXOTP,1,1,1,Fiber Optic,1,1,1,0,1,1,0,0
2077-MPJQO,1,1,1,Fiber Optic,0,0,0,0,0,0,0,1
5396-IZEPB,1,0,0,No internet,0,0,0,0,0,0,0,0
9499-XPZXM,1,1,1,DSL,0,0,0,1,1,0,1,1
6661-EIPZC,0,0,1,DSL,0,0,0,0,0,0,1,1
2599-CIPQE,1,0,1,Fiber Optic,1,1,1,1,1,1,1,0
5149-QYTTU,1,1,1,Fiber Optic,0,0,0,1,1,1,1,0
3088-LHEFH,1,1,1,Fiber Optic,0,0,0,1,0,0,0,1
8738-JOKAR,1,0,1,Cable,0,1,1,1,1,0,1,1
0219-YTZUE,1,1,1,Fiber Optic,0,0,1,0,1,1,0,1
0377-JBKKT,1,0,1,DSL,0,0,1,1,1,0,1,1
