Customer ID,Monthly Charge,Total Charges,Total Revenue,Total Refunds,Total Long Distance Charges,Total Extra Data Charges,Avg Monthly GB Download,Avg Monthly Long Distance Charges,CLTV,Payment Method,Paperless Billing
5396-IZEPB,19.7,180.7,404.71,0.0,224.01,0,0,24.89,4194,Credit Card,0
9499-XPZXM,64.75,4804.75,5901.31,0.0,1096.56,0,26,15.23,4675,Bank Withdrawal,0
6661-EIPZC,29.5,1423.05,1423.05,0.0,0.0,0,16,0.0,3194,Credit Card,1
2599-CIPQE,109.3,7782.85,9874.22,0.0,2021.37,70,57,28.47,5737,Credit Card,0
5149-QYTTU,95.15,6770.85,9222.48,0.0,2451.63,0,19,34.53,5647,Credit Card,1
3088-LHEFH,79.0,929.3,1039.96,0.0,110.66,0,48,10.06,3885,Bank Withdrawal,1
8738-JOKAR,67.7,2882.25,4533.69,0.0,1651.44,0,20,39.32,5034,Credit Card,1
0219-YTZUE,84.8,371.9,486.98,0.0,115.08,0,19,28.77,4939,Bank Withdrawal,1
0377-JBKKT,57.95,1271.8,2208.56,0.0,936.76,0,82,42.58,5036,Credit Card,1
9074-KGVOX,39.45,2021.35,2021.35,0.0,0.0,0,23,0.0,6018,Credit Card,1
3594-BDSOA,20.4,482.8,1343.44,0.0,860.64,0,0,35.86,3071,Credit Card,0
6121-VZNQB,19.1,19.1,53.89,0.0,34.79,0,0,34.79,5890,Credit Card,1
1728-BQDMA,44.45,82.7,120.1,0.0,37.4,0,59,18.7,5694,Bank Withdrawal,0
6702-OHFWR,43.3,43.3,43.3,0.0,0.0,0,26,0.0,4972,Bank Withdrawal,1
3372-KWFBM,86.6,1281.0,1587.88,0.0,306.88,0,22,19.18,2508,Bank Withdrawal,1
1728-CXQBE,94.25,6081.4,7574.52,0.0,1493.12,0,29,23.33,6020,Bank Withdrawal,1
3452-ABWRL,86.05,3865.6,5937.36,0.0,2071.76,0,20,44.08,5527,Credit Card,1
1136-XGEQU,84.15,4164.4,6488.9,0.0,2324.5,0,11,46.49,4625,Credit Card,1
8434-PNQZX,78.45,3373.4,4224.74,0.0,851.34,0,15,20.27,3192,Credit Card,1
9754-CLVZW,38.85,1025.15,1055.15,0.0,0.0,30,23,0.0,3970,Credit Card,0
3097-NNSPB,49.05,91.1,160.5,0.0,29.4,40,13,14.7,2960,Credit Card,1
3486-KHMLI,24.7,467.15,1123.61,0.0,656.46,0,0,31.26,5403,Credit Card,0
9257-AZMTZ,20.1,1078.75,1188.58,17.05,126.88,0,0,2.44,4529,Bank Withdrawal,0
8717-VCTXJ,19.55,839.4,2860.46,12.16,2033.22,0,0,48.41,5293,Credit Card,1
1925-GMVBW,20.55,96.1,218.75,0.0,122.65,0,0,24.53,5967,Credit Card,0
2507-QZPQS,95.7,1451.1,1600.65,0.0,149.55,0,47,9.97,4999,Bank Withdrawal,0
2931-XIQBR,103.05,5153.5,7527.5,0.0,2374.0,0,27,47.48,5905,Credit Card,0
2786-GCDPI,104.95,5222.35,6104.85,0.0,882.5,0,29,17.65,5570,Bank Withdrawal,1
2027-OAQQC,49.05,2076.2,2055.91,20.29,0.0,0,12,0.0,4044,Bank Withdrawal,1
7706-DZNKK,20.45,237.3,727.13,0.0,489.83,0,0,44.53,2642,Credit Card,1
2418-TPEUN,19.8,1119.9,3839.26,0.0,2719.36,0,0,48.56,4681,Credit Card,1
2988-GBIVW,90.85,6470.1,9165.1,0.0,2695.0,0,25,38.5,5129,Bank Withdrawal,1
0322-YINQP,48.55,48.55,59.9,0.0,11.35,0,9,11.35,5687,Credit Card,1
2573-GYRUU,91.05,4370.75,5579.87,0.0,1209.12,0,22,25.19,3594,Credit Card,1
7100-FQPRV,71.9,3173.35,5241.65,0.0,2068.3,0,51,48.1,4106,Credit Card,1
7874-ECPQJ,20.05,85.5,194.98,0.0,109.48,0,0,27.37,4462,Bank Withdrawal,1
9776-CLUJA,77.5,3807.35,4718.72,0.0,911.37,0,9,17.87,5748,Bank Withdrawal,1
4883-KCPZJ,25.25,555.4,1126.96,0.0,571.56,0,0,25.98,4386,Credit Card,0
9405-GPBBG,110.5,7069.25,7492.77,0.0,363.52,60,24,5.68,5718,Credit Card,1
9699-UBQFS,94.5,4156.8,4314.18,0.0,157.38,0,22,3.66,4745,Bank Withdrawal,1
0428-IKYCP,87.0,1850.65,2921.61,0.0,1070.96,0,18,48.68,5233,Bank Withdrawal,1
4860-YZGZM,20.0,185.4,579.3,0.0,393.9,0,0,39.39,2706,Bank Withdrawal,0
2005-DWQZJ,19.05,201.7,543.06,0.0,341.36,0,0,42.67,3153,Credit Card,0
6248-BSHKG,20.4,1226.45,3147.34,0.0,1920.89,0,0,31.49,5897,Credit Card,0
1984-GPTEH,25.15,702.0,833.37,0.0,131.37,0,0,4.53,5491,Bank Withdrawal,0
9626-VFRGG,88.5,3645.05,4412.57,0.0,767.52,0,10,18.72,5984,Bank Withdrawal,1
7924-GJZFI,69.3,1813.1,2777.85,0.0,964.75,0,24,38.59,4442,Bank Withdrawal,1
2521-NPUZR,101.0,7085.5,9959.0,0.0,2873.5,0,59,41.05,5025,Credit Card,0
4029-HPFVY,70.3,220.4,249.62,0.0,29.22,0,27,9.74,4275,Credit Card,1
6377-WHAOX,106.15,6411.25,7010.05,0.0,598.8,0,22,9.98,4115,Bank Withdrawal,1
3082-VQXNH,29.8,94.4,94.4,0.0,0.0,0,4,0.0,5614,Credit Card,0
1689-YQBYY,76.6,893.0,1206.56,0.0,313.56,0,23,26.13,3280,Bank Withdrawal,1
2055-PDADH,70.4,204.7,211.48,0.0,6.78,0,3,2.26,2491,Bank Withdrawal,1
4979-HPRFL,24.15,1402.25,3482.36,29.41,2109.52,0,0,37.67,5137,Bank Withdrawal,0
0106-GHRQR,71.4,1212.1,1623.46,0.0,411.36,0,48,25.71,3360,Bank Withdrawal,1
9938-PRCVK,19.7,804.25,1786.2,0.0,981.95,0,0,23.95,2902,Bank Withdrawal,0
1415-YFWLT,89.3,89.3,119.53,0.0,30.23,0,30,30.23,3067,Bank Withdrawal,1
5756-OZRIO,64.05,3902.6,5991.24,0.0,2088.64,0,20,34.24,4001,Bank Withdrawal,0
4351-QLCSU,55.0,55.0,87.74,0.0,32.74,0,26,32.74,3809,Credit Card,1
8015-IHCGW,115.5,8425.15,11033.9,42.29,2651.04,0,10,36.82,4017,Bank Withdrawal,1
4632-PAOYU,19.95,433.5,1256.3,0.0,822.8,0,0,37.4,2233,Credit Card,0
9680-NIAUV,109.7,8129.3,9472.82,0.0,1343.52,0,3,18.66,5945,Credit Card,0
2480-JZOSN,20.65,20.65,55.89,0.0,35.24,0,0,35.24,4517,Credit Card,1
6994-ORCWG,54.25,773.2,1067.62,0.0,294.42,0,7,21.03,4423,Mailed Check,1
5774-XZTQC,20.45,150.75,191.63,0.0,40.88,0,0,5.84,4484,Credit Card,0
2122-SZZZD,19.5,835.5,1633.66,0.0,798.16,0,0,18.14,4220,Credit Card,0
2040-OBMLJ,81.7,2548.65,3081.23,0.0,532.58,0,76,17.18,4850,Credit Card,0
5494-WOZRZ,82.0,5999.85,8713.47,0.0,2713.62,0,23,38.22,5770,Credit Card,1
6769-DYBQN,85.0,3969.4,5661.28,0.0,1691.88,0,29,36.78,2097,Bank Withdrawal,0
0265-EDXBD,74.9,2303.35,3818.23,0.0,1514.88,0,10,47.34,4105,Bank Withdrawal,1
8749-CLJXC,20.05,20.05,33.56,0.0,13.51,0,0,13.51,2067,Credit Card,0
7820-ZYGNY,90.45,5825.5,6505.73,0.0,580.23,100,28,9.21,4616,Credit Card,0
4676-MQUEA,101.9,5265.5,5990.0,0.0,724.5,0,17,14.49,4184,Bank Withdrawal,1
1423-BMPBQ,19.0,19.0,47.28,0.0,28.28,0,0,28.28,2400,Credit Card,1
9500-LTVBP,80.05,2835.9,3295.8,0.0,459.9,0,6,13.14,3999,Credit Card,0
4576-CSAJH,55.15,1193.05,1930.71,0.0,737.66,0,59,33.53,5866,Credit Card,1
6086-ESGRL,80.15,80.15,84.82,0.0,4.67,0,11,4.67,3947,Credit Card,0
2111-DWYHN,21.1,21.1,39.91,0.0,18.81,0,0,18.81,2810,Credit Card,0
8952-WCVCD,104.45,4162.05,4565.9,0.0,403.85,0,14,9.85,2719,Bank Withdrawal,1
1028-FFNJK,101.5,2917.65,4358.25,0.0,1440.6,0,24,48.02,4828,Bank Withdrawal,1
3757-NJYBX,106.35,3520.75,3774.19,0.0,253.44,0,3,7.92,4113,Bank Withdrawal,0
9975-GPKZU,19.75,856.5,1209.32,0.0,352.82,0,0,7.67,2610,Credit Card,0
2215-ZAFGX,85.5,791.7,895.2,0.0,103.5,0,14,11.5,4867,Bank Withdrawal,1
9780-FKVVF,59.15,336.7,457.36,0.0,120.66,0,5,20.11,3613,Bank Withdrawal,1
2302-ANTDP,117.45,5438.9,7504.82,0.0,2065.92,0,5,43.04,5915,Bank Withdrawal,0
3211-ILJTT,70.4,1214.05,1446.61,0.0,232.56,0,11,13.68,4469,Bank Withdrawal,1
0013-MHZWF,69.4,571.45,722.38,0.0,150.93,0,73,16.77,5108,Credit Card,1
0379-DJQHR,81.35,5398.6,8430.35,0.0,3031.75,0,18,45.25,4219,Credit Card,0
2284-VFLKH,99.25,4920.8,6583.37,0.0,1662.57,0,27,33.93,4995,Credit Card,1
7821-DPRQE,107.7,7320.9,8953.58,0.0,1632.68,0,48,24.01,5015,Bank Withdrawal,1
9993-LHIEB,67.85,4627.65,4769.69,0.0,142.04,0,58,2.12,4792,Credit Card,0
8679-JOEVF,59.4,1023.9,1613.18,0.0,589.28,0,16,36.83,5556,Bank Withdrawal,0
2703-AMTUL,53.65,1939.35,2227.35,0.0,288.0,0,19,8.0,4113,Credit Card,0
1702-CCFNJ,61.35,3169.55,5491.35,0.0,2321.8,0,3,44.65,4729,Bank Withdrawal,0
8617-ENBDS,73.6,232.5,324.52,0.0,82.02,10,71,27.34,5510,Credit Card,1
6490-FGZAT,20.65,109.3,303.34,0.0,194.04,0,0,32.34,3266,Credit Card,0
2519-FAKOD,99.25,3777.15,4965.41,0.0,1188.26,0,85,31.27,5274,Bank Withdrawal,1
0187-QSXOE,89.0,605.45,899.24,0.0,293.79,0,11,41.97,5711,Bank Withdrawal,1
7644-OMVMY,19.85,198.5,353.6,0.0,155.1,0,0,15.51,2019,Credit Card,0
9638-JIQYA,24.9,49.7,59.7,0.0,0.0,10,48,0.0,4033,Credit Card,1
5022-JNQEQ,75.85,647.5,720.4,0.0,72.9,0,20,8.1,4843,Bank Withdrawal,1
0195-IESCP,85.25,855.3,975.5,0.0,20.2,100,82,2.02,3573,Bank Withdrawal,1
3104-OWCGK,90.95,5453.4,7448.4,0.0,1995.0,0,52,33.25,4111,Bank Withdrawal,0
9796-MVYXX,39.7,692.35,692.35,0.0,0.0,0,24,0.0,3162,Credit Card,0
3911-RSNHI,61.4,4310.35,4310.35,0.0,0.0,0,27,0.0,5119,Credit Card,1
4753-PADAS,105.7,6816.95,8522.77,0.0,1705.82,0,73,25.46,5027,Bank Withdrawal,1
1335-NTIUC,24.95,190.25,190.25,0.0,0.0,0,7,0.0,5473,Bank Withdrawal,1
7317-GGVPB,108.6,7690.9,8119.86,0.0,408.96,20,11,5.76,4982,Credit Card,1
0327-WFZSY,100.0,3835.55,4509.86,0.0,674.31,0,75,17.29,5434,Bank Withdrawal,0
0301-KOBTQ,20.05,614.45,1081.84,9.73,477.12,0,0,14.91,3398,Bank Withdrawal,1
0727-BNRLG,97.65,6743.55,10148.7,0.0,3405.15,0,30,49.35,5709,Credit Card,1
4825-FUREZ,20.25,835.5,2757.0,0.0,1921.5,0,0,45.75,5940,Bank Withdrawal,0
2649-HWLYB,76.15,4929.55,6332.25,0.0,1402.7,0,13,21.58,6177,Bank Withdrawal,0
7176-WRTNX,114.95,7711.25,8735.35,0.0,1024.1,0,30,14.63,4511,Bank Withdrawal,1
0048-PIHNL,20.45,900.9,3330.32,0.0,2429.42,0,0,49.58,6061,Bank Withdrawal,0
7693-LCKZL,80.15,385.0,442.7,0.0,57.7,0,19,11.54,5124,Bank Withdrawal,1
1760-CAZHT,20.8,460.2,515.14,21.81,76.75,0,0,3.07,3274,Credit Card,0
7074-IEVOJ,79.4,205.05,330.75,0.0,125.7,0,11,41.9,3501,Bank Withdrawal,1
4893-GYUJU,19.35,1033.0,1897.5,29.5,894.0,0,0,17.88,5247,Mailed Check,1
2685-SREOM,89.1,2368.4,2949.4,0.0,581.0,0,25,23.24,4793,Bank Withdrawal,1
9958-MEKUC,103.95,7517.7,10824.66,0.0,3306.96,0,30,45.93,4495,Credit Card,0
2709-UQGNP,51.65,524.5,1014.9,0.0,490.4,0,23,49.04,4292,Credit Card,1
2675-IJRGJ,19.65,978.0,2206.01,0.0,1228.01,0,0,23.17,5878,Bank Withdrawal,0
3208-YPIOE,75.25,3017.65,4428.28,0.0,1410.63,0,5,36.17,4696,Bank Withdrawal,0
5402-HTOTQ,55.3,875.35,967.99,0.0,92.64,0,4,5.79,3771,Bank Withdrawal,0
7502-BNYGS,69.1,3168.0,4634.48,0.0,1466.48,0,53,31.88,2333,Credit Card,1
9426-SXNHE,18.75,53.15,62.99,0.0,9.84,0,0,4.92,5355,Bank Withdrawal,0
3195-TQDZX,20.25,61.45,66.16,0.0,4.71,0,0,1.57,4050,Bank Withdrawal,1
6860-YRJZP,74.05,678.45,1036.38,0.0,357.93,0,25,39.77,2003,Bank Withdrawal,1
3891-PUQOD,59.2,59.2,72.78,0.0,13.58,0,24,13.58,5020,Bank Withdrawal,0
3422-LYEPQ,71.0,71.0,89.84,0.0,18.84,0,19,18.84,4207,Bank Withdrawal,1
8393-DLHGA,95.9,2448.75,2580.5,0.0,131.75,0,4,5.27,2241,Bank Withdrawal,1
2739-CACDQ,82.65,1470.05,1488.07,0.0,18.02,0,25,1.06,3754,Credit Card,1
1172-VIYBP,69.7,3686.05,5166.34,0.0,1480.29,0,57,27.93,4975,Bank Withdrawal,0
5875-YPQFJ,69.9,69.9,115.56,0.0,45.66,0,28,45.66,5367,Bank Withdrawal,1
4806-HIPDW,68.95,68.95,90.6,0.0,21.65,0,13,21.65,5644,Bank Withdrawal,1
6766-HFKLA,103.2,5744.35,6311.63,0.0,567.28,0,13,10.13,4534,Bank Withdrawal,0
6388-TABGU,56.15,3487.95,3981.47,0.0,493.52,0,8,7.96,4529,Bank Withdrawal,0
0203-HHYIJ,25.3,676.35,815.6,0.0,139.25,0,0,5.57,3779,Bank Withdrawal,0
4807-IZYOZ,20.65,1020.75,1982.16,19.32,980.73,0,0,19.23,4725,Bank Withdrawal,0
3487-EARAT,74.1,5222.3,6559.3,0.0,1337.0,0,21,19.1,6325,Credit Card,0
4256-ZWTZI,51.0,286.8,486.95,0.0,200.15,0,52,40.03,2789,Credit Card,1
6844-DZKRF,50.2,109.25,131.93,0.0,12.68,10,28,6.34,4697,Credit Card,1
9214-EKVXR,44.0,44.0,70.15,0.0,26.15,0,26,26.15,4138,Credit Card,1
4334-HOWRP,64.95,4546.0,4576.0,0.0,0.0,30,7,0.0,4049,Credit Card,1
7905-NJMXS,64.2,475.0,497.33,0.0,22.33,0,26,3.19,5116,Bank Withdrawal,0
0303-UNCIP,65.0,2531.8,4211.35,0.0,1539.55,140,30,37.55,5043,Mailed Check,0
2675-DHUTR,98.9,5780.7,7585.08,0.0,1804.38,0,4,31.11,4993,Bank Withdrawal,1
5649-ANRML,95.1,180.25,206.17,0.0,25.92,0,20,12.96,4486,Credit Card,1
8388-FYNPZ,56.75,245.15,383.91,0.0,138.76,0,47,34.69,2401,Bank Withdrawal,0
0979-MOZQI,39.0,2337.45,2337.45,0.0,0.0,0,4,0.0,4987,Bank Withdrawal,1
5951-AOFIH,66.4,2245.4,3754.16,0.0,1508.76,0,51,45.72,3843,Credit Card,1
0872-CASZJ,69.1,4096.9,5306.4,0.0,1209.5,0,53,20.5,4765,Credit Card,1
5136-KCKGI,103.7,3467.0,4840.13,0.0,1373.13,0,73,41.61,4461,Mailed Check,1
9435-JMLSX,86.1,6045.9,6437.11,0.0,391.21,0,6,5.51,6286,Bank Withdrawal,1
2682-KEVRP,20.05,417.0,1173.58,0.0,756.58,0,0,34.39,4327,Credit Card,1
4075-JFPGR,93.5,4619.55,5694.12,0.0,1074.57,0,46,21.07,5561,Bank Withdrawal,1
3896-RCYYE,53.4,3579.15,3579.15,0.0,0.0,0,11,0.0,5990,Credit Card,1
2862-JVEOY,19.15,124.4,187.64,0.0,63.24,0,0,10.54,5322,Credit Card,0
8938-UMKPI,106.4,5127.95,6818.54,0.0,1690.59,0,25,35.97,4804,Bank Withdrawal,1
4238-JSSWH,102.05,3452.55,5032.1,0.0,1579.55,0,10,45.13,3199,Bank Withdrawal,0
6532-YLWSI,20.8,1021.8,3027.85,0.0,2006.05,0,0,37.85,4166,Bank Withdrawal,0
4990-ALDGW,20.75,1118.8,3326.41,0.0,2207.61,0,0,38.73,6271,Credit Card,0
1448-CYWKC,105.2,6225.4,8685.15,34.83,2494.58,0,30,43.01,4605,Credit Card,1
9577-WJVCQ,54.45,3687.75,4048.15,0.0,360.4,0,59,5.3,5310,Mailed Check,0
5423-BHIXO,54.2,1739.6,2764.24,0.0,1024.64,0,3,32.02,4454,Bank Withdrawal,1
5377-NDTOU,91.05,6293.75,6968.25,0.0,674.5,0,76,9.5,4644,Credit Card,0
0420-BWTPW,25.5,215.2,215.2,0.0,0.0,0,16,0.0,5578,Mailed Check,0
0197-PNKNK,84.45,5848.6,8574.08,0.0,2685.48,40,16,38.92,5629,Bank Withdrawal,0
9647-ERGBE,100.05,3046.15,4238.35,0.0,1192.2,0,22,39.74,4664,Bank Withdrawal,1
6921-OZMFH,55.7,259.4,354.25,0.0,94.85,0,12,18.97,3598,Credit Card,1
1444-VVSGW,115.65,7968.85,9180.75,0.0,1201.9,10,20,17.17,5563,Credit Card,0
6174-NRBTZ,30.75,1489.3,1489.3,0.0,0.0,0,19,0.0,5646,Bank Withdrawal,1
6445-TNRXS,114.7,7849.85,10065.97,0.0,2216.12,0,24,32.59,5671,Bank Withdrawal,1
6635-MYYYZ,85.35,2530.4,3840.7,0.0,1290.3,20,4,43.01,2313,Bank Withdrawal,0
8305-VHZBZ,20.2,20.2,33.47,0.0,13.27,0,0,13.27,4325,Mailed Check,1
9814-AOUDH,19.5,1050.5,2331.51,0.0,1281.01,0,0,24.17,5625,Credit Card,0
2178-PMGCJ,69.7,1490.4,1837.34,0.0,346.94,0,42,15.77,4838,Credit Card,1
1905-OEILC,19.5,19.5,39.61,0.0,20.11,0,0,20.11,3107,Credit Card,0
1850-AKQEP,20.35,178.7,293.66,0.0,114.96,0,0,14.37,4577,Credit Card,0
3363-EWLGO,19.95,109.6,283.6,0.0,174.0,0,0,34.8,5252,Credit Card,0
4729-XKASR,24.75,24.75,24.75,0.0,0.0,0,57,0.0,3001,Bank Withdrawal,0
3957-SQXML,24.95,894.3,1751.44,0.0,857.14,0,0,25.21,5408,Credit Card,0
4678-DVQEO,52.2,52.2,86.24,0.0,34.04,0,23,34.04,4138,Bank Withdrawal,1
9135-HSWOC,19.7,1274.05,2229.57,0.0,955.52,0,0,14.93,5431,Bank Withdrawal,1
5229-DTFYB,98.8,3959.15,4352.72,27.09,420.66,0,2,10.26,5584,Bank Withdrawal,1
2207-NHRJK,50.8,50.8,52.08,0.0,1.28,0,27,1.28,3718,Bank Withdrawal,0
8409-WQJUX,54.2,1423.15,1423.15,0.0,0.0,0,29,0.0,4458,Bank Withdrawal,0
9985-MWVIX,70.15,70.15,112.24,0.0,42.09,0,9,42.09,5773,Credit Card,1
3629-WEAAM,64.1,504.05,874.37,0.0,360.32,10,73,45.04,2804,Mailed Check,0
1619-YWUBB,24.95,1614.9,3426.42,0.0,1811.52,0,0,26.64,6146,Credit Card,1
6682-VCIXC,51.25,2151.6,2151.6,0.0,0.0,0,6,0.0,5656,Bank Withdrawal,1
8123-QBNAZ,104.5,3684.95,5258.15,0.0,1573.2,0,26,43.7,4102,Credit Card,1
6892-XPFPU,104.25,2433.9,3628.14,0.0,1194.24,0,11,49.76,2104,Bank Withdrawal,1
1090-PYKCI,105.1,7234.8,8933.18,0.0,1588.38,110,48,23.02,4686,Credit Card,1
7740-BTPUX,113.6,6292.7,7002.75,0.0,710.05,0,21,12.91,5754,Bank Withdrawal,1
8348-HFYIV,49.25,90.35,90.35,0.0,0.0,0,51,0.0,5775,Bank Withdrawal,1
3800-LYTRK,55.7,795.15,1282.67,0.0,387.52,100,26,27.68,4978,Credit Card,0
6615-ZGEDR,19.7,19.7,21.61,0.0,1.91,0,0,1.91,5707,Mailed Check,0
8901-HJXTF,29.2,309.1,309.1,0.0,0.0,0,27,0.0,3747,Mailed Check,0
7009-LGECI,50.55,235.65,323.93,0.0,88.28,0,41,22.07,4164,Bank Withdrawal,1
3566-HJGPK,45.55,45.55,61.89,0.0,16.34,0,4,16.34,3173,Mailed Check,1
6646-QVXLR,103.75,6383.35,6824.17,0.0,440.82,0,16,7.11,5052,Bank Withdrawal,1
8042-RNLKO,25.45,1699.15,3825.67,0.0,2126.52,0,0,32.22,4163,Bank Withdrawal,0
7520-HQWJU,67.45,4508.65,5998.18,41.67,1531.2,0,59,23.2,4172,Bank Withdrawal,1
5170-PTRKA,35.8,1782.0,1782.0,0.0,0.0,0,82,0.0,4865,Credit Card,1
2946-KIQSP,33.45,1175.85,1205.85,0.0,0.0,30,12,0.0,2553,Credit Card,1
9968-FFVVH,68.8,4111.35,6528.66,0.0,2417.31,0,59,38.37,5082,Bank Withdrawal,0
2088-IEBAU,88.15,6148.45,7595.92,36.29,1483.76,0,2,21.82,5531,Bank Withdrawal,1
8262-COGGB,20.45,20.45,32.06,0.0,11.61,0,0,11.61,5384,Mailed Check,1
3865-QBWSJ,80.45,3162.65,4877.59,0.0,1714.94,0,27,45.13,2926,Credit Card,1
6818-DJXAA,91.1,964.35,1393.65,0.0,429.3,0,52,42.93,3857,Bank Withdrawal,1
6685-XSHHU,20.95,1270.55,3197.75,0.0,1927.2,0,0,32.12,4425,Bank Withdrawal,1
1752-OZXFY,59.8,3561.15,4475.55,0.0,914.4,0,16,15.24,5488,Credit Card,1
5696-EXCYS,19.45,369.05,1037.83,0.0,668.78,0,0,39.34,5347,Credit Card,0
8851-RAGOV,71.05,1837.7,1868.12,28.08,58.5,0,73,2.34,5620,Credit Card,1
3115-JPJDD,81.25,4639.45,6385.85,0.0,1746.4,0,12,29.6,4709,Credit Card,1
0447-RXSGD,99.65,2404.85,3021.17,0.0,616.32,0,6,25.68,5207,Bank Withdrawal,1
6322-PJJDJ,94.8,4690.65,6539.35,0.0,1778.7,70,9,36.3,4252,Bank Withdrawal,1
7993-NQLJE,75.1,1151.55,1642.5,0.0,490.95,0,17,32.73,4634,Mailed Check,0
5562-BETPV,19.65,19.65,43.06,0.0,23.41,0,0,23.41,2539,Mailed Check,0
8749-JMNKX,93.8,4750.95,5880.09,0.0,1129.14,0,30,22.14,4788,Bank Withdrawal,1
5176-LMJXE,20.55,945.7,3046.13,0.0,2100.43,0,0,44.69,5404,Credit Card,1
0325-XBFAC,94.7,740.3,976.22,0.0,155.92,80,10,19.49,5811,Bank Withdrawal,1
4350-ZTLPI,108.95,5718.2,6672.2,0.0,954.0,0,20,18.0,4163,Bank Withdrawal,1
5133-VRSAB,29.35,216.45,226.45,0.0,0.0,10,8,0.0,5369,Credit Card,0
1794-SWWKL,59.65,867.1,1199.85,32.65,365.4,0,59,24.36,3974,Bank Withdrawal,1
1583-IHQZE,112.95,1384.75,1582.15,0.0,197.4,0,23,16.45,3965,Mailed Check,1
4559-UWIHT,82.65,1185.0,1822.98,0.0,637.98,0,10,45.57,4965,Bank Withdrawal,1
4619-EVPHY,91.0,1859.5,2636.5,0.0,777.0,0,2,38.85,3748,Bank Withdrawal,1
3133-PZNSR,97.75,6991.6,8488.48,0.0,1496.88,0,59,20.79,4054,Credit Card,1
4774-HHGGS,19.05,637.55,978.95,0.0,341.4,0,0,11.38,2347,Credit Card,0
4039-HEUNW,96.5,3436.1,4034.06,0.0,597.96,0,3,16.61,4652,Bank Withdrawal,1
3946-MHCZW,50.9,50.9,57.85,0.0,6.95,0,11,6.95,5111,Credit Card,0
4854-SSLTN,59.5,130.5,215.6,0.0,85.1,0,53,42.55,5613,Mailed Check,0
6833-JMZYP,94.0,1505.45,1734.65,0.0,229.2,0,16,15.28,4521,Credit Card,1
8100-HZZLJ,63.95,2737.05,2977.85,0.0,240.8,0,30,5.6,4205,Bank Withdrawal,1
3565-UNOCC,99.05,2952.85,3600.42,0.0,647.57,0,6,22.33,3179,Bank Withdrawal,1
2778-OCLGR,39.1,971.3,971.3,0.0,0.0,0,5,0.0,4591,Bank Withdrawal,0
9168-INPSZ,104.15,4495.65,5412.17,0.0,916.52,0,9,20.83,2944,Bank Withdrawal,0
7114-AEOZE,19.85,1128.1,2995.3,0.0,1867.2,0,0,31.12,6213,Bank Withdrawal,0
1465-LNTLJ,64.4,581.7,786.26,0.0,204.56,0,12,25.57,4537,Credit Card,1
8375-KVTHK,100.3,6754.35,10211.03,0.0,3366.68,90,3,49.51,5757,Bank Withdrawal,1
0959-WHOKV,99.0,4298.45,4568.09,0.0,269.64,0,48,6.42,2887,Bank Withdrawal,1
3709-OIJEA,85.2,2184.6,2957.32,0.0,772.72,0,11,29.72,5156,Bank Withdrawal,1
6641-XRPSU,70.0,2416.1,2563.54,11.0,158.44,0,21,4.66,2318,Credit Card,1
4903-UYAVB,19.35,126.05,284.85,0.0,158.8,0,0,31.76,3864,Mailed Check,0
8840-DQLGN,100.5,3653.35,4212.65,0.0,559.3,0,22,15.98,4745,Bank Withdrawal,1
8532-UEFWH,25.75,1345.85,3920.37,0.0,2574.52,0,0,49.51,4676,Mailed Check,0
7817-BOQPW,75.55,166.3,249.04,0.0,82.74,0,28,41.37,4320,Bank Withdrawal,1
2380-DAMQP,115.15,8349.7,11272.18,0.0,2922.48,0,25,40.59,4761,Bank Withdrawal,0
8263-QMNTJ,115.55,8425.3,11868.34,0.0,3443.04,0,21,47.82,5890,Bank Withdrawal,1
3198-VELRD,84.75,264.85,379.12,0.0,114.27,0,30,38.09,2014,Bank Withdrawal,1
7781-EWARA,60.35,4138.7,4089.47,49.23,0.0,0,47,0.0,4122,Bank Withdrawal,0
3363-DTIVD,105.55,7405.5,9181.92,0.0,1776.42,0,53,25.02,5010,Bank Withdrawal,0
0685-MLYYM,70.75,154.85,174.57,0.0,19.72,0,21,9.86,4407,Bank Withdrawal,0
3889-VWBID,82.85,5776.45,7652.57,0.0,1876.12,0,27,27.59,5184,Bank Withdrawal,0
9693-XMUOB,50.25,2997.45,2997.45,0.0,0.0,0,23,0.0,5546,Bank Withdrawal,1
8668-KNZTI,53.75,2790.65,5238.33,43.12,2490.8,0,3,47.9,5957,Bank Withdrawal,0
5397-NSKQG,50.9,3281.65,3281.65,0.0,0.0,0,17,0.0,5281,Credit Card,0
4818-QIUFN,79.15,1520.9,1757.3,0.0,236.4,0,5,11.82,4997,Bank Withdrawal,1
7550-WIQVA,108.25,5431.4,7510.4,0.0,2079.0,0,19,41.58,4972,Bank Withdrawal,1
9894-EZEWG,74.3,74.3,113.96,0.0,39.66,0,8,39.66,5996,Credit Card,1
4518-FZBSX,20.25,854.9,1246.76,0.0,391.86,0,0,9.33,4439,Credit Card,0
9488-HGMJH,71.15,71.15,115.9,0.0,24.75,20,22,24.75,5287,Bank Withdrawal,1
8436-BJUMM,83.75,2070.6,3004.0,0.0,933.4,0,26,35.9,2404,Bank Withdrawal,1
6629-CZTTH,55.7,55.7,103.92,0.0,48.22,0,22,48.22,4629,Credit Card,1
3938-YFPXD,84.3,5997.1,8087.26,0.0,2090.16,0,27,29.03,6012,Credit Card,0
